id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs,triple_product,if_computed_rotation_positive,if_triple_positive
38416313,CCN(CC)C(=O)[C@H](CC=O)C(C)C,CCN(CC)C(=O)[C@H](CC=O)C(C)C,-6,126.77,199.294,199.294,126.77,52.7449585505263,1.0,1.0
38416314,CCN(CC)C(=O)[C@H](CC=O)C1CCCC1,CCN(CC)C(=O)[C@H](CC=O)C1CCCC1,-26.5,1.03,225.332,225.332,1.03,-76.6816469243625,1.0,1.0
38416315,CCN(CC)C(=O)[C@H](CC=O)C1=CC=CC=C1,CCN(CC)C(=O)[C@H](CC=O)c1ccccc1,25.3,-251.57,233.311,-233.311,251.57,55.9458902283049,-1.0,1.0
38416325,CCN(CC)C(=O)[C@H](C)CCN1CCOCC1,CCN(CC)C(=O)[C@H](C)CCN1CCOCC1,-24,128.62,242.363,242.363,128.62,77.2970782068324,1.0,1.0
38416329,CCN(CC)C(=O)[C@H](C)CCNC1=CC=CC=C1,CCN(CC)C(=O)[C@H](C)CCNc1ccccc1,-23.6,67.76,248.37,248.37,67.76,-65.1883102869982,1.0,1.0
38463597,FC(F)(F)[S@@](=O)C1=CC2=CC=CC=C2C=C1,O=[S@@](c1ccc2ccccc2c1)C(F)(F)F,197,100.35,244.237,244.237,100.35,-27.3615116949631,1.0,1.0
38463598,FC(F)[S@@](=O)C1=CC=CC=C1,O=[S@@](c1ccccc1)C(F)F,186,291.87,176.187,176.187,291.87,-15.71468367192,1.0,1.0
38463599,COC1=CC=C(C=C1)[S@](=O)C(F)F,COc1ccc([S@](=O)C(F)F)cc1,223,382.92,206.213,206.213,382.92,24.5806311886407,1.0,1.0
38602294,COC(=O)[C@]12CC(=O)[C@](C)(CC1=O)C2,COC(=O)[C@]12CC(=O)[C@](C)(CC1=O)C2,-15.4,-0.43,196.202,-196.202,0.43,13.011983666735,-1.0,1.0
38694577,CC(=O)[C@@]1(CO1)C1=CC=CC=C1,CC(=O)[C@]1(c2ccccc2)CO1,-47.2,96.74,162.188,162.188,96.74,21.2470144294071,1.0,1.0
38694582,O=C(C1=CC=CC=C1)[C@]1(CC2CCCC2)CO1,O=C(c1ccccc1)[C@]1(CC2CCCC2)CO1,38.7,-82.98,230.307,-230.307,82.98,21.7193270867943,-1.0,1.0
38694583,CC(=O)[C@@]1(CC2=CC=CC=C2)CO1,CC(=O)[C@@]1(Cc2ccccc2)CO1,-49.5,154.39,176.215,176.215,154.39,27.6222048573439,1.0,1.0
38694584,O=C1C2=C(CC[C@]11CO1)C=CC=C2,O=C1c2ccccc2CC[C@]12CO2,68,-101.56,174.199,-174.199,101.56,18.7549901914444,-1.0,1.0
38694586,CC(=O)[C@@]1(CO1)C1=CC=C(Br)C=C1,CC(=O)[C@]1(c2ccc(Br)cc2)CO1,-48.5,-46.23,241.084,-241.084,46.23,11.2622132012573,-1.0,1.0
38794506,O[C@H](CC(=O)C1CCCCC1)C=C,C=C[C@H](O)CC(=O)C1CCCCC1,19.5,244.34,182.263,182.263,244.34,-26.9938205376533,1.0,1.0
38794511,O[C@H](CC(=O)C1=CC=CC=C1)C=C,C=C[C@H](O)CC(=O)c1ccccc1,16.9,267.74,176.215,176.215,267.74,-25.4796266283395,1.0,1.0
38794574,O=CC[C@H](C1CCCCC1)C(=O)C1=CC=CC=C1,O=CC[C@@H](C(=O)c1ccccc1)C1CCCCC1,-64,-286.25,244.334,-244.334,286.25,67.9426692937435,-1.0,1.0
38828908,CC(=O)NC[C@H](CCl)OC(=O)C1=CC=CC=C1,CC(=O)NC[C@H](CCl)OC(=O)c1ccccc1,20.9,19.62,255.701,255.701,19.62,49.3735479312666,1.0,1.0
38835635,[H][C@@]1(CCC(C)=CC1)[C@](C)(O)CCCC(C)=O,CC(=O)CCC[C@@](C)(O)[C@@H]1CC=C(C)CC1,-16.2,-24.66,224.344,-224.344,24.66,40.2204354838893,-1.0,1.0
38835636,CC(C)=CCCC(=O)CCC[C@@](C)(O)C=C,C=C[C@](C)(O)CCCC(=O)CCC=C(C)C,-6.5,-247.07,224.344,-224.344,247.07,-23.7223462055053,-1.0,1.0
38835637,[H][C@]12C[C@@H](CC[C@]1(O)CCCC2=C)C(C)=C,C=C(C)[C@@H]1CC[C@]2(O)CCCC(=C)[C@H]2C1,-57.5,5.59,206.329,206.329,5.59,-29.5534057407124,1.0,1.0
38835640,CC(C)=CCCC(=C)CCC[C@@](C)(O)C=C,C=C[C@](C)(O)CCCC(=C)CCC=C(C)C,-2.1,-61.41,222.372,-222.372,61.41,-39.4430462236211,-1.0,1.0
38835641,[H][C@]12C[C@@H](CC[C@]1(O)CCCC2=O)C(C)=O,CC(=O)[C@@H]1CC[C@]2(O)CCCC(=O)[C@H]2C1,5,-18.19,210.273,-210.273,18.19,-26.6516517676786,-1.0,1.0
38835644,CC(C)CCC\C(C)=C\CC[C@@](C)(O)C=C,C=C[C@](C)(O)CC/C=C(\C)CCCC(C)C,-16,45.69,224.388,224.388,45.69,-63.1096374584649,1.0,1.0
38835645,C\C1=C/CC\C(C)=C\CC[C@@](C)(O)CCC1,C/C1=C\CC[C@@](C)(O)CCC/C(C)=C/CC1,5.2,46.55,222.372,222.372,46.55,36.5212009103722,1.0,1.0
38863615,C[C@@H]1C(=C)OC(=O)C2=C(O)C=C(O)C(Cl)=C12,C=C1OC(=O)c2c(O)cc(O)c(Cl)c2[C@@H]1C,223,444.29,240.642,240.642,444.29,31.074837927322,1.0,1.0
38885324,[H][C@]1(CC=C(C)[C@@H](O)[C@@H]1O)C(=C)CCC=C(C)C,C=C(CCC=C(C)C)[C@@H]1CC=C(C)[C@@H](O)[C@@H]1O,-46,26.42,236.355,236.355,26.42,41.862931041795,1.0,1.0
38885325,CC(C)=CCC\C(C)=C1/CC=C(C)[C@@H](O)[C@H]1O,CC(C)=CCC/C(C)=C1\CC=C(C)[C@@H](O)[C@H]1O,-25,543.09,236.355,236.355,543.09,-52.733235017708,1.0,1.0
38885326,[H][C@]1(CC=C(C)[C@@H](O)[C@H]1O)[C@@](C)(O)CCC=C(C)C,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)[C@@H](O)[C@H]1O,-58,-50.99,254.37,-254.37,50.99,69.2449119529493,-1.0,1.0
38885327,[H][C@]1(CC=C(C)C(=O)[C@H]1O)[C@@](C)(O)CCC=C(C)C,CC(C)=CCC[C@](C)(O)[C@@H]1CC=C(C)C(=O)[C@H]1O,-26,-208.17,252.354,-252.354,208.17,49.1002671933157,-1.0,1.0
38885328,[H][C@]1(CC=C(C)C(=O)[C@H]1O)[C@](C)(O)CCC=C(C)C,CC(C)=CCC[C@@](C)(O)[C@@H]1CC=C(C)C(=O)[C@H]1O,-104,22.16,252.354,252.354,22.16,32.6302626480453,1.0,1.0
38885329,[H][C@]12O[C@]3([H])[C@]([H])([C@H]1C(C)C)[C@@]([H])(CC[C@]3(C)O)C(C)=C2,CC1=C[C@H]2O[C@@H]3[C@H]([C@H]2C(C)C)[C@H]1CC[C@]3(C)O,99,143.46,236.355,236.355,143.46,-46.0818794758779,1.0,1.0
38885330,[H][C@@]12C[C@H](CC[C@]1(C)[C@H]2CCC(C)=O)C(C)(C)O,CC(=O)CC[C@H]1[C@@H]2C[C@@H](C(C)(C)O)CC[C@]12C,-41,-34.79,238.371,-238.371,34.79,49.7666822755651,-1.0,1.0
38885331,[H][C@]12OC[C@H](O)[C@@]1([H])[C@](C)(CCC=C(C)C)C(C)=C2,CC(C)=CCC[C@]1(C)C(C)=C[C@H]2OC[C@H](O)[C@H]21,72,-220.78,236.355,-236.355,220.78,-51.0676300318225,-1.0,1.0
38885332,[H][C@]1(CC=C(C)[C@@]1(C)CCC=C(C)C)[C@H](O)CO,CC(C)=CCC[C@]1(C)C(C)=CC[C@H]1[C@H](O)CO,26,-55.79,238.371,-238.371,55.79,-60.1659652559072,-1.0,1.0
38885333,[H][C@]1(CC=C(C)[C@@]1(C)CCC=C(C)C)[C@@H](O)CO,CC(C)=CCC[C@]1(C)C(C)=CC[C@H]1[C@@H](O)CO,14,71.7,238.371,238.371,71.7,-62.1461690359633,1.0,1.0
38885352,[H][C@]12C[C@]([H])(C(=O)C=C1C)[C@@]2(C)C[C@@H](O)C(=O)C(C)C,CC1=CC(=O)[C@H]2C[C@@H]1[C@]2(C)C[C@@H](O)C(=O)C(C)C,-215,-364.9,250.338,-250.338,364.9,41.5449059079314,-1.0,1.0
38885353,[H][C@]12C[C@]([H])(C(=O)C=C1C)[C@@]2(C)CCC(=O)C(C)(C)O,CC1=CC(=O)[C@H]2C[C@@H]1[C@]2(C)CCC(=O)C(C)(C)O,-185,-319.79,250.338,-250.338,319.79,-61.6521054287799,-1.0,1.0
38885354,[H][C@@]12C[C@@]([H])([C@H](C)C(=O)C1)[C@]2(C)CCC(=O)C(C)(C)O,C[C@@H]1C(=O)C[C@H]2C[C@@H]1[C@]2(C)CCC(=O)C(C)(C)O,-7,-64.93,252.354,-252.354,64.93,50.1198041841475,-1.0,1.0
38885355,[H][C@]1(CC=C(C)[C@@H](O)[C@H]1O)C(=C)CCC=C(C)C,C=C(CCC=C(C)C)[C@@H]1CC=C(C)[C@@H](O)[C@H]1O,-113,-332.12,236.355,-236.355,332.12,37.068548404072,-1.0,1.0
38899499,CC(C)CC(=O)N[C@H]1CCCCNC1=O,CC(C)CC(=O)N[C@H]1CCCCNC1=O,21.29,156.02,212.293,212.293,156.02,40.6238959196705,1.0,1.0
38912838,O=C1[C@H]([C@H](C#C)C2=CC=CN12)C1=CC=CC=C1,C#C[C@@H]1c2cccn2C(=O)[C@H]1c1ccccc1,-43,-135.82,221.259,-221.259,135.82,59.9424377917206,-1.0,1.0
38929305,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1,C[C@@H](C(=O)c1ccccn1)c1ccccc1,-50.9,-141.94,211.264,-211.264,141.94,45.7130438864557,-1.0,1.0
38929306,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(C)C=C1,Cc1ccc([C@@H](C)C(=O)c2ccccn2)cc1,-54.3,-122.15,225.291,-225.291,122.15,44.7470976041568,-1.0,1.0
38929307,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC(C)=C1,Cc1cccc([C@@H](C)C(=O)c2ccccn2)c1,-48.7,23.03,225.291,225.291,23.03,-23.6035381264857,1.0,1.0
38929309,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1C,Cc1ccccc1[C@@H](C)C(=O)c1ccccn1,-176.4,-501.21,225.291,-225.291,501.21,52.4726581788847,-1.0,1.0
38929312,COC1=CC=C(C=C1)[C@@H](C)C(=O)C1=NC=CC=C1,COc1ccc([C@@H](C)C(=O)c2ccccn2)cc1,-45.2,143.5,241.29,241.29,143.5,48.5962611708177,1.0,1.0
38929313,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C2OCOC2=C1,C[C@@H](C(=O)c1ccccn1)c1ccc2c(c1)OCO2,-34.8,-312.48,255.273,-255.273,312.48,-52.4082735724253,-1.0,1.0
38929315,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(Cl)C=C1,C[C@@H](C(=O)c1ccccn1)c1ccc(Cl)cc1,-29.2,-108.49,245.709,-245.709,108.49,-43.7102855249619,-1.0,1.0
38929316,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1Cl,C[C@@H](C(=O)c1ccccn1)c1ccccc1Cl,-115,-539.2,245.709,-245.709,539.2,45.5739111684292,-1.0,1.0
38929318,C[C@@H](C(=O)C1=NC=CC=C1)C1=CC=C(F)C=C1F,C[C@@H](C(=O)c1ccccn1)c1ccc(F)cc1F,-55.7,-307.67,247.244,-247.244,307.67,57.7547037169666,-1.0,1.0
38929325,C[C@@H](C(=O)C1=NC=CC=C1)C1=CSC=C1,C[C@@H](C(=O)c1ccccn1)c1ccsc1,9.6,-226.34,217.293,-217.293,226.34,41.8739523163795,-1.0,1.0
38929327,CC[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1,CC[C@@H](C(=O)c1ccccn1)c1ccccc1,-40.2,-73.11,225.291,-225.291,73.11,-36.0646193641997,-1.0,1.0
38929328,CC(C)[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1,CC(C)[C@@H](C(=O)c1ccccn1)c1ccccc1,-15.1,47.44,239.318,239.318,47.44,-37.1932329668308,1.0,1.0
38929329,O=C([C@@H]1CCC2=C1C=CC=C2)C1=NC=CC=C1,O=C(c1ccccn1)[C@@H]1CCc2ccccc21,-25.6,723.57,223.275,223.275,723.57,43.4399520194718,1.0,1.0
38929331,C[C@H](OC1=CC=CC=C1)C(=O)C1=NC=CC=C1,C[C@H](Oc1ccccc1)C(=O)c1ccccn1,24.2,17.33,227.263,227.263,17.33,-52.5143084152589,1.0,1.0
38929334,C[C@@H](NC(=O)OC(C)(C)C)C(=O)C1=NC=CC=C1,C[C@@H](NC(=O)OC(C)(C)C)C(=O)c1ccccn1,7.1,-24.31,250.298,-250.298,24.31,-33.8458231851416,-1.0,1.0
38929335,F[C@@H](C(=O)C1=NC=CC=C1)C1=CC=CC=C1,O=C(c1ccccn1)[C@H](F)c1ccccc1,-94.2,175.67,215.227,215.227,175.67,-32.2492019729648,1.0,1.0
38929336,CC[C@@H](F)C(=O)C1=NC=CC=C1,CC[C@@H](F)C(=O)c1ccccn1,4.7,-118.89,167.183,-167.183,118.89,9.34473019569429,-1.0,1.0
38929337,C[C@@H](C(=O)C1=NC=CC(C)=C1)C1=CC=CC=C1,Cc1ccnc(C(=O)[C@H](C)c2ccccc2)c1,-81.4,-242.01,225.291,-225.291,242.01,44.9048137538623,-1.0,1.0
38929338,C[C@@H](C(=O)C1=NC=C(C)C=C1)C1=CC=CC=C1,Cc1ccc(C(=O)[C@H](C)c2ccccc2)nc1,-16.5,-27.32,225.291,-225.291,27.32,-47.4071851814115,-1.0,1.0
38929339,C[C@@H](C(=O)C1=NC(C)=CC=C1)C1=CC=CC=C1,Cc1cccc(C(=O)[C@H](C)c2ccccc2)n1,17.6,58.44,225.291,225.291,58.44,33.767830837745,1.0,1.0
38929344,C[C@H](CC1=CC=CC=C1)C(=O)C1=NC=CC=C1,C[C@H](Cc1ccccc1)C(=O)c1ccccn1,22.2,-455.57,225.291,-225.291,455.57,31.577579428429,-1.0,1.0
38929346,C[C@H](CC1=NC=CC=C1)C1=CC=CC=C1,C[C@H](Cc1ccccn1)c1ccccc1,-60.3,-190.52,197.281,-197.281,190.52,38.4546274536047,-1.0,1.0
38929347,C[C@H](C(=C)C1=NC=CC=C1)C1=CC=CC=C1,C=C(c1ccccn1)[C@@H](C)c1ccccc1,75.9,112.02,209.292,209.292,112.02,-35.7932547819755,1.0,1.0
38929348,C[C@@H](C1=CC=CC=C1)[C@@](O)(C#C)C1=NC=CC=C1,C#C[C@@](O)(c1ccccn1)[C@@H](C)c1ccccc1,-59.5,-154.25,237.302,-237.302,154.25,-53.6224080802945,-1.0,1.0
38929350,C[C@H](C1=C2C=CC=CN2N=N1)C1=CC=CC=C1,C[C@@H](c1ccccc1)c1nnn2ccccc12,30.5,85.26,223.279,223.279,85.26,32.5898303087453,1.0,1.0
38929352,C[C@@H](OC(=O)C1=NC(=CC=C1)C#N)C1=CC=CC=C1,C[C@@H](OC(=O)c1cccc(C#N)n1)c1ccccc1,37.3,-62.41,252.273,-252.273,62.41,-59.3348603101258,-1.0,1.0
38942853,CCC[S@](C)=O,CCC[S@](C)=O,-72,210.87,106.19,106.19,210.87,-9.89636766319812,1.0,1.0
38966120,CC[C@H](C)C(=O)C(C)=C,C=C(C)C(=O)[C@@H](C)CC,21.9,153.71,126.199,126.199,153.71,16.3928072505112,1.0,1.0
38966128,CCC[C@H](CC=C)C(=O)N(C)OC,C=CC[C@@H](CCC)C(=O)N(C)OC,-7.1,71.3,185.267,185.267,71.3,71.9996612900074,1.0,1.0
38966129,CCC[C@H](CC=C)C(=O)C1=CC=CC=C1,C=CC[C@@H](CCC)C(=O)c1ccccc1,-20.7,115.45,202.297,202.297,115.45,61.1141387667117,1.0,1.0
38966131,CCCC[C@H](CC=C)C(=O)N(C)OC,C=CC[C@@H](CCCC)C(=O)N(C)OC,-14.3,-43.54,199.294,-199.294,43.54,69.6481864078606,-1.0,1.0
38966132,CCCC[C@H](CC=C)C(=O)C1=CC=CC=C1,C=CC[C@@H](CCCC)C(=O)c1ccccc1,-33.5,150.35,216.324,216.324,150.35,42.3414479879852,1.0,1.0
38966133,CCCC[C@H](CCC)C(=O)N(C)OC,CCCC[C@H](CCC)C(=O)N(C)OC,-31.6,61.31,201.31,201.31,61.31,-46.5426937712958,1.0,1.0
38966134,CCCC[C@H](CCC)C(=O)C1=CC=CC=C1,CCCC[C@H](CCC)C(=O)c1ccccc1,-26.6,-44.59,218.34,-218.34,44.59,50.8270235918714,-1.0,1.0
38966135,CC[C@H](C)C(=O)C1=CC=C(Cl)C=C1,CC[C@H](C)C(=O)c1ccc(Cl)cc1,-7.5,74.53,196.677,196.677,74.53,-24.4728777817056,1.0,1.0
38966138,CCC[C@H](CC1=CC=CC=C1)C(=O)C1=CC=CC=C1,CCC[C@H](Cc1ccccc1)C(=O)c1ccccc1,-74.5,-224.47,252.357,-252.357,224.47,-45.3448147937729,-1.0,1.0
38966148,CC[C@H](C)C(=O)C1=CC=C(C)C=C1,CC[C@H](C)C(=O)c1ccc(C)cc1,26.9,89.97,176.259,176.259,89.97,32.3683468846268,1.0,1.0
38966156,CC[C@H](C)C(=N[S@](=O)C(C)(C)C)C1=CC=CO1,CC[C@H](C)C(=N[S@](=O)C(C)(C)C)c1ccco1,-219.5,133.11,255.383,255.383,133.11,-50.4630109302369,1.0,1.0
38966160,CC[C@H](C)C(=N[S@](=O)C(C)(C)C)C(C)=C,C=C(C)C(=N[S@](=O)C(C)(C)C)[C@@H](C)CC,-125.9,40.37,229.389,229.389,40.37,51.7511697499228,1.0,1.0
38966161,CC[C@H](C)C(=N[S@@](=O)C(C)(C)C)C(C)=C,C=C(C)C(=N[S@@](=O)C(C)(C)C)[C@@H](C)CC,163,187.39,229.389,229.389,187.39,55.8339900149653,1.0,1.0
38966169,CC[C@H](C)C(=O)C1=CC(OC)=CC=C1,CC[C@H](C)C(=O)c1cccc(OC)c1,-4.8,174.9,192.258,192.258,174.9,51.1260633092897,1.0,1.0
38966179,CC[C@H](C)C(=O)C1=C(OC)C=CC=C1,CC[C@H](C)C(=O)c1ccccc1OC,-16.3,309.19,192.258,192.258,309.19,46.6601100030844,1.0,1.0
38966190,CC[C@H](C)C(=O)C1=CC=CO1,CC[C@H](C)C(=O)c1ccco1,17,54.25,152.193,152.193,54.25,20.3689842882006,1.0,1.0
38966211,CC[C@H](C)C(=O)C1=NC=CC=C1,CC[C@H](C)C(=O)c1ccccn1,-1.7,36.01,163.22,163.22,36.01,34.718852329128,1.0,1.0
38966222,CC[C@H](C)C(=O)C1=CC2=CC=CC=C2C=C1,CC[C@H](C)C(=O)c1ccc2ccccc2c1,-10.5,176.86,212.292,212.292,176.86,42.8005092961351,1.0,1.0
39017207,FC1=CC=C2C(C[C@@]3(CCCC3=O)C2=O)=C1,O=C1CCC[C@@]12Cc1cc(F)ccc1C2=O,16,-274.02,218.227,-218.227,274.02,30.5255740824337,-1.0,1.0
39017208,COC1=CC=C2C(C[C@@]3(CCCC3=O)C2=O)=C1,COc1ccc2c(c1)C[C@@]1(CCCC1=O)C2=O,15,-301.26,230.263,-230.263,301.26,39.5367912018102,-1.0,1.0
39017219,O=C1CCC[C@@]11CCC2=CC=CC=C2C1=O,O=C1CCC[C@@]12CCc1ccccc1C2=O,26,-422.46,214.264,-214.264,422.46,-22.8992403505422,-1.0,1.0
39049947,CC[C@H](\C=C\C1=CC=CO1)C1=CCSCC1,CC[C@H](/C=C/c1ccco1)C1=CCSCC1,55.88,145.73,234.364,234.364,145.73,49.903737861567,1.0,1.0
39072040,CCOC(=O)[C@H](F)C1=C2C=CC=CC2=CC=C1,CCOC(=O)[C@H](F)c1cccc2ccccc12,-73,43.13,232.254,232.254,43.13,-50.1575852529237,1.0,1.0
39097960,CC[C@@H](C1=CC=CC=C1)C1=CC=C(C=C1)C(=O)OC,CC[C@@H](c1ccccc1)c1ccc(C(=O)OC)cc1,1.7,296.22,254.329,254.329,296.22,-48.0651279857195,1.0,1.0
39113471,CC(C)(C)[Si](C)(C)OC[C@H](O)CC(=C)CO,C=C(CO)C[C@@H](O)CO[Si](C)(C)C(C)(C)C,-2.56,80.73,246.423,246.423,80.73,42.0138881843645,1.0,1.0
39187252,CCCCNC(=O)[C@@H]1CCCN1C(=O)C(C)(C)C,CCCCNC(=O)[C@@H]1CCCN1C(=O)C(C)(C)C,-105.68,3.84,254.374,254.374,3.84,47.4820422772992,1.0,1.0
39187253,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)C,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)C(C)(C)C,-117.44,-167.66,254.374,-254.374,167.66,44.4622463629847,-1.0,1.0
39372746,CC[C@@]1(C)OC(=O)N[C@@H]1C1=CC=CC=C1,CC[C@@]1(C)OC(=O)N[C@@H]1c1ccccc1,-30.5,-97.15,205.257,-205.257,97.15,41.5533436962866,-1.0,1.0
39376418,COC1=CC2=C(OC[C@]2(C)O)C=C1,COc1ccc2c(c1)[C@@](C)(O)CO2,-20.7,-60.08,180.203,-180.203,60.08,-32.0237571438516,-1.0,1.0
39383151,C[C@@H](C=C)C(C#N)([C@@H](C)C=C)C(=O)OC(C)(C)C,C=C[C@H](C)C(C#N)(C(=O)OC(C)(C)C)[C@@H](C)C=C,-9.03,-11.65,249.354,-249.354,11.65,56.1912750968228,-1.0,1.0
39387463,O=C1OC[C@H](O1)C#CCCC1=CC=CC=C1,O=C1OC[C@@H](C#CCCc2ccccc2)O1,-3.4,119.55,216.236,216.236,119.55,30.4800689369395,1.0,1.0
39387464,CCCCC#C[C@@H]1COC(=O)O1,CCCCC#C[C@@H]1COC(=O)O1,7.4,10.46,168.192,168.192,10.46,-17.7317568345304,1.0,1.0
39387465,ClCCCCC#C[C@@H]1COC(=O)O1,O=C1OC[C@@H](C#CCCCCCl)O1,7.2,-199.01,202.637,-202.637,199.01,17.0350726249513,-1.0,1.0
39387469,ClCCCC#C[C@@H]1COC(=O)O1,O=C1OC[C@@H](C#CCCCCl)O1,7.5,243.84,188.61,188.61,243.84,-30.749740825889,1.0,1.0
39387474,O=C1OC[C@H](O1)C#CCCOCC1=CC=CC=C1,O=C1OC[C@@H](C#CCCOCc2ccccc2)O1,2.2,32.19,246.262,246.262,32.19,38.6388197288495,1.0,1.0
39387475,O=C1OCC[C@H](O1)C#CCCC1=CC=CC=C1,O=C1OCC[C@@H](C#CCCc2ccccc2)O1,5.5,-74.82,230.263,-230.263,74.82,-34.732003468084,-1.0,1.0
39413030,CCOC(=O)[C@@](O)(CN(=O)=O)C(F)(F)F,CCOC(=O)[C@@](O)(C[N+](=O)[O-])C(F)(F)F,-5.3,-28.91,231.126,-231.126,28.91,26.9383930743171,-1.0,1.0
39497442,C=C[C@H](CCCC#N)SC(=O)C1=CC=CC=C1,C=C[C@H](CCCC#N)SC(=O)c1ccccc1,-37.3,-168.92,245.347,-245.347,168.92,-34.3608841283512,-1.0,1.0
39497448,ClCCC[C@H](SC(=O)C1=CC=CC=C1)C=C,C=C[C@H](CCCCl)SC(=O)c1ccccc1,-16.07,165.36,254.782,254.782,165.36,38.5383267253393,1.0,1.0
39497465,C=C[C@H](SC(=O)C1=CC=CC=C1)C1CCCC1,C=C[C@H](SC(=O)c1ccccc1)C1CCCC1,44.44,95.44,246.375,246.375,95.44,-38.2743704599116,1.0,1.0
39497466,CC(=O)S[C@@H](CCCC1=CC=CC=C1)C=C,C=C[C@H](CCCc1ccccc1)SC(C)=O,-28.45,83.52,234.364,234.364,83.52,70.60588712398,1.0,1.0
39509030,C[C@H](CC(=C)C1=CC=CC=C1)[Si](C)(C)C,C=C(C[C@@H](C)[Si](C)(C)C)c1ccccc1,48.9,-44.22,218.416,-218.416,44.22,-50.5149580756734,-1.0,1.0
39509040,C[C@H](CC(C)=C)[Si](C)(C)C1=CC=CC=C1,C=C(C)C[C@@H](C)[Si](C)(C)c1ccccc1,-23.7,54.52,218.416,218.416,54.52,26.0531064206007,1.0,1.0
39509042,C[C@H](CC=C)[Si](C)(C)OCCC1=CC=CC=C1,C=CC[C@@H](C)[Si](C)(C)OCCc1ccccc1,-30.5,-1.19,248.442,-248.442,1.19,-70.3507921918524,-1.0,1.0
39525232,C[C@H](CCCCCCl)C(=O)NC1=CC=CC=C1,C[C@H](CCCCCCl)C(=O)Nc1ccccc1,-5.6,-118.07,253.773,-253.773,118.07,55.8823513097266,-1.0,1.0
39525237,C[C@H](CCC(C)(C)C)C(=O)NC1=CC=CC=C1,C[C@H](CCC(C)(C)C)C(=O)Nc1ccccc1,-17.2,-193.59,233.355,-233.355,193.59,-40.8374142544834,-1.0,1.0
39525253,C[C@H](C1CCCC1)C(=O)NC1=CC=CC=C1,C[C@@H](C(=O)Nc1ccccc1)C1CCCC1,3.3,41.11,217.312,217.312,41.11,25.9849647408454,1.0,1.0
39525328,C[C@@H](CO)CCCCCOCC1=CC=CC=C1,C[C@@H](CO)CCCCCOCc1ccccc1,3.6,-106.62,236.355,-236.355,106.62,-38.3340440539702,-1.0,1.0
39532780,COC(=O)N1CCC[C@H]1CC(=O)C1=CC=CC=C1,COC(=O)N1CCC[C@H]1CC(=O)c1ccccc1,-42.6,282.35,247.294,247.294,282.35,-26.2906289603487,1.0,1.0
39544205,COC(=O)CCC[C@H](C)NC1=NC(C)=CC=C1,COC(=O)CCC[C@H](C)Nc1cccc(C)n1,13.7,81.6,236.315,236.315,81.6,-67.6887316663683,1.0,1.0
39544206,C[C@@H](CCCCOC(C)=O)NC1=NC(C)=CC=C1,CC(=O)OCCCC[C@H](C)Nc1cccc(C)n1,21.2,294.41,250.342,250.342,294.41,43.4196197331543,1.0,1.0
39544212,C[C@@H](CCC1(C)OCCO1)NC1=CC=CC(C)=N1,Cc1cccc(N[C@@H](C)CCC2(C)OCCO2)n1,21.4,138.54,250.342,250.342,138.54,73.1677483458702,1.0,1.0
39544213,CCOC(C[C@H](C)NC1=CC=CC(C)=N1)OCC,CCOC(C[C@H](C)Nc1cccc(C)n1)OCC,19.3,140.42,252.358,252.358,140.42,-105.38952807059,1.0,1.0
39544236,C[C@@H](CC1=CC=CC=C1)NC1=CC=CC(C)=N1,Cc1cccc(N[C@@H](C)Cc2ccccc2)n1,31.2,-21.09,226.323,-226.323,21.09,50.0332745061724,-1.0,1.0
39544302,CCCCCC[C@H](C)NC1=NC(C)=CC=C1,CCCCCC[C@H](C)Nc1cccc(C)n1,23.5,122.2,220.36,220.36,122.2,-82.3558202470308,1.0,1.0
39544303,C[C@H](NC1=NC(C)=CC=C1)C1CCCCC1,Cc1cccc(N[C@@H](C)C2CCCCC2)n1,26.4,64.19,218.344,218.344,64.19,-49.7896373440398,1.0,1.0
39544306,C[C@@H](CC1=CC=C(O)C=C1)NC1=NC(C)=CC=C1,Cc1cccc(N[C@@H](C)Cc2ccc(O)cc2)n1,27.6,42.32,242.322,242.322,42.32,43.2352098105329,1.0,1.0
39544308,C[C@@H](COC1=CC=CC=C1)NC1=NC(C)=CC=C1,Cc1cccc(N[C@@H](C)COc2ccccc2)n1,-38.1,-8.41,242.322,-242.322,8.41,-58.5195465911229,-1.0,1.0
39544309,CC=CC[C@H](C)NC1=NC(C)=CC=C1,CC=CC[C@H](C)Nc1cccc(C)n1,14.5,-414.24,190.29,-190.29,414.24,-23.7676353309195,-1.0,1.0
