id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed
34721176,[H][C@]12CO[C@]([H])(O1)[C@H](O)[C@@H](C2)C1=CC=CC=C1,O[C@H]1[C@@H]2OC[C@H](C[C@H]1c1ccccc1)O2,-63.0,-1.21
34735228,CC[C@H](NC1CCCCC1)C1=CC=CC=C1,CC[C@H](NC1CCCCC1)c1ccccc1,-17.4,98.18
34735232,C[C@H](N(C1CCCC1)C(C)=O)C1=CC=CC=C1,CC(=O)N(C1CCCC1)[C@@H](C)c1ccccc1,-27.5,-21.88
34735543,C[C@H](O)[C@H](C)OC(=O)CC1=CNC2=C1C=CC=C2,C[C@H](O)[C@H](C)OC(=O)Cc1c[nH]c2ccccc12,52.0,87.98
34736815,CC(C)[C@@H](C)NS(=O)(=O)C1=NC=CC=C1,CC(C)[C@@H](C)NS(=O)(=O)c1ccccn1,10.0,-159.58
34833301,COC(=O)CC(=O)C[C@@H]1CCCN1C,COC(=O)CC(=O)C[C@@H]1CCCN1C,-70.0,-73.21
34837249,[H][C@]12CC[C@@H](C)[C@@]3([H])CC=C4CO[C@@]([H])([C@H]1C)[C@@]4([H])[C@@]23[H],C[C@H]1[C@@H]2CC[C@@H](C)[C@H]3CC=C4CO[C@@H]1[C@H]4[C@@H]23,-30.0,-153.26
34837256,[H][C@]12CC[C@@H](C)[C@@]3([H])CC[C@@]4([H])C(=O)O[C@@]([H])([C@@H]1C)[C@@]4([H])[C@@]23[H],C[C@@H]1[C@@H]2CC[C@@H](C)[C@H]3CC[C@H]4C(=O)O[C@@H]1[C@H]4[C@@H]23,-36.0,19.04
34859372,[H][C@]12OC(C)(C)O[C@@]1([H])[C@H](C=C[C@H]2O)N=N#N,CC1(C)O[C@@H]2[C@H](O1)[C@H](O)C=C[C@@H]2N=[N+]=[N-],-37.5,-97.21
34859375,[H][C@@]12OC(C)(C)O[C@]1([H])C(=O)C=C[C@H]2N=N#N,CC1(C)O[C@@H]2[C@H](O1)C(=O)C=C[C@H]2N=[N+]=[N-],-190.0,-87.36
34859376,[H][C@@]12OC(C)(C)OC1=CC=C[C@@H]2O,CC1(C)OC2=CC=C[C@H](O)[C@@H]2O1,416.0,275.64
34859377,[H][C@@]12OC(C)(C)O[C@]1([H])C(=O)CC[C@H]2N=N#N,CC1(C)O[C@@H]2[C@H](O1)C(=O)CC[C@H]2N=[N+]=[N-],-75.0,54.61
34859385,[H][C@@]12OC(C)(C)O[C@@]1([H])[C@@H](O)[C@H](C=C2)N=N#N,CC1(C)O[C@H]2[C@@H](O)[C@@H](N=[N+]=[N-])C=C[C@@H]2O1,-153.4,-11.65
34871031,C[C@H]1CC2=C(C3=CC=CC=C3N2C=C1)N(=O)=O,C[C@@H]1C=Cn2c(c([N+](=O)[O-])c3ccccc32)C1,-242.2,-334.2
34871032,CC[C@H]1CC2=C(C3=CC=CC=C3N2C=C1)N(=O)=O,CC[C@@H]1C=Cn2c(c([N+](=O)[O-])c3ccccc32)C1,-163.2,-445.09
34907204,CC=C(C)C(=O)O[C@H]1C=CC(=O)O[C@H]1CO,CC=C(C)C(=O)O[C@H]1C=CC(=O)O[C@H]1CO,285.0,425.36
34926071,CCC[C@]1(CCCCC1=O)\C=C\C1=CC=CC=C1,CCC[C@@]1(/C=C/c2ccccc2)CCCCC1=O,-59.3,109.93
34926076,CC[C@@]1(CCC(O)=O)CC(C)(C)CCC1=O,CC[C@@]1(CCC(=O)O)CC(C)(C)CCC1=O,8.2,138.91
34952022,[H][C@@]12CO[C@@H](OCC)[C@]1([H])[C@H](C[C@H]2O)C(=C)C=O,C=C(C=O)[C@H]1C[C@@H](O)[C@@H]2CO[C@@H](OCC)[C@@H]21,-55.0,20.39
34952514,[H][C@@]1(COC(C)(C)O1)[C@@H](O)[C@](C)(C=C)C(=O)OC,C=C[C@](C)(C(=O)OC)[C@H](O)[C@H]1COC(C)(C)O1,-20.0,170.08
34987880,[H][C@@]12OC(C)(C)O[C@]1([H])C(=O)C=C[C@@H]2N=N#N,CC1(C)O[C@H]2[C@@H](N=[N+]=[N-])C=CC(=O)[C@H]2O1,183.0,187.04
34987887,[H][C@]12OC(C)(C)O[C@@]1([H])[C@@H](C=C[C@H]2O)N=N#N,CC1(C)O[C@@H]2[C@H](O1)[C@H](O)C=C[C@H]2N=[N+]=[N-],-213.0,-178.19
35038749,CC(C)C[C@H]1COC(=N1)C1=CN(N=N1)C(C)(C)C,CC(C)C[C@H]1COC(c2cn(C(C)(C)C)nn2)=N1,-41.1,38.69
35038750,CC(C)(C)[C@H]1COC(=N1)C1=CN(N=N1)C(C)(C)C,CC(C)(C)[C@H]1COC(c2cn(C(C)(C)C)nn2)=N1,-46.9,75.57
35046333,[H][C@]12CC[C@@H](C)[C@@]3([H])CC[C@@]4([H])C(=O)O[C@@]([H])([C@H]1C)[C@@]4([H])[C@@]23[H],C[C@H]1[C@@H]2CC[C@@H](C)[C@H]3CC[C@H]4C(=O)O[C@@H]1[C@H]4[C@@H]23,-24.0,-65.11
35046337,[H][C@]12C[C@]3([H])[C@H](C)CC[C@@]4([H])[C@H](C)[C@]5([H])OC(=O)[C@@]1(O2)[C@]5([H])[C@]34[H],C[C@H]1[C@@H]2CC[C@@H](C)[C@H]3C[C@@H]4O[C@@]45C(=O)O[C@@H]1[C@H]5[C@@H]23,-21.0,-81.73
35046345,[H][C@]12CC[C@@H](C)[C@@]3([H])CC=C(C=O)[C@@]([H])([C@@H](O)[C@H]1C)[C@@]23[H],C[C@@H]1[C@H](O)[C@@H]2C(C=O)=CC[C@H]3[C@@H]2[C@H]1CC[C@H]3C,-46.0,-103.79
35067496,[H][C@]12CC3=CNC4=C3C(=CC=C4)[C@]11C[C@]1(C)CN2C,CN1C[C@@]2(C)C[C@]23c2cccc4[nH]cc(c24)C[C@H]13,44.3,46.42
35121653,N[C@@H](CC=CC1=CC=CC=C1)C(F)(F)F,N[C@@H](CC=Cc1ccccc1)C(F)(F)F,-101.4,-265.17
35143077,CCC1=CC=C(C[C@H]2COC(C)(C)O2)O1,CCc1ccc(C[C@H]2COC(C)(C)O2)o1,-2.1,-258.57
35146704,COC1=C(C=CC=C1)[C@@H]1CC(=O)C2=CC=CC=C12,COc1ccccc1[C@@H]1CC(=O)c2ccccc21,29.1,-211.34
35170499,CCC[C@@H](C=C)C1=NC=C(C2CC2)C2=CC=CC=C12,C=C[C@H](CCC)c1ncc(C2CC2)c2ccccc12,-12.8,41.16
35170506,C=C[C@H](C1CCCCC1)C1=NC=CC2=CC=CC=C12,C=C[C@@H](c1nccc2ccccc12)C1CCCCC1,-2.5,24.52
35170507,C=C1CCCC[C@@H]1C1=NC=CC2=CC=CC=C12,C=C1CCCC[C@@H]1c1nccc2ccccc12,2.5,-216.6
35170508,C=C[C@H](C1=CC=CC=C1)C1=NC=CC2=CC=CC=C12,C=C[C@H](c1ccccc1)c1nccc2ccccc12,-4.9,-638.99
35170513,CCC[C@@H](C=C)C1=NC=CC2=CC=CC=C12,C=C[C@H](CCC)c1nccc2ccccc12,-2.8,148.15
