id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,specific_rotation_computed_abs,specific_rotation_abs,specific_rotation_power,specific_rotation_power_abs,specific_rotation_computed_power,specific_rotation_computed_power_abs,point_group,is_point_group_chiral,point_group_noH,is_point_group_noH_chiral,specific_rotation_sign,specific_rotation_computed_sign
21964413,CC(C)(C)[C@@H]1NCCC2=C1C1=C(N2)C=CC=C1,CC(C)(C)[C@@H]1NCCc2[nH]c3ccccc3c21,-14.8,-32.6,32.6,14.8,-33.794172,33.794172,-74.438514,74.438514,C1,True,C1,True,-1.0,-1.0
21964423,CCC(CC)[C@@H]1NCCC2=C1C1=C(N2)C=CC=C1,CCC(CC)[C@@H]1NCCc2[nH]c3ccccc3c21,-61.1,-18.04,18.04,61.1,-148.08562600000002,148.08562600000002,-43.7228264,43.7228264,C1,True,C1,True,-1.0,-1.0
21969444,COCO[C@@H](C[C@@H](C)O)C=C,C=C[C@H](C[C@@H](C)O)OCOC,-108.6,-236.74,236.74,108.6,-173.99131799999995,173.99131799999995,-379.2882562,379.2882562,C1,True,C1,True,-1.0,-1.0
21972933,C[C@H]1CC[C@@H](O)C2=CC(C)=CC=C12,Cc1ccc2c(c1)[C@H](O)CC[C@@H]2C,-20.1,78.2,78.2,20.1,-35.42805899999999,35.42805899999999,137.83453799999998,137.83453799999998,C1,True,C1,True,-1.0,1.0
21972935,C[C@H](CCC=C(C)C)B1OC(C)(C)C(C)(C)O1,CC(C)=CCC[C@@H](C)B1OC(C)(C)C(C)(C)O1,-10.8,228.05,228.05,10.8,-25.72344,25.72344,543.16949,543.16949,C1,True,C1,True,-1.0,1.0
22010715,CC(C)(C)[C@@H](N)C(=O)NCC1=CC=C(Cl)C=C1,CC(C)(C)[C@@H](N)C(=O)NCc1ccc(Cl)cc1,14.2,145.89,145.89,14.2,36.176061999999995,36.176061999999995,371.67082289999996,371.67082289999996,C1,True,C1,True,1.0,1.0
22027832,O=C(O[C@@H]1CCOC1)C1=CC=C(C=C1)N(=O)=O,O=C(O[C@@H]1CCOC1)c1ccc([N+](=O)[O-])cc1,31.26,28.88,28.88,31.26,74.1521586,74.1521586,68.5065368,68.5065368,C1,True,C1,True,1.0,1.0
22052927,[H][C@]12COC(=O)N1C[C@@]1([H])C(C)=NO[C@@]21[H],CC1=NO[C@H]2[C@H]3COC(=O)N3C[C@@H]12,-1.7,-355.05,355.05,1.7,-3.0970429999999993,3.0970429999999993,-646.8265395,646.8265395,C1,True,C1,True,-1.0,-1.0
22075944,O=N(=O)C[C@H](C(C#N)C#N)C1=CC=CC=C1,N#CC(C#N)[C@@H](C[N+](=O)[O-])c1ccccc1,2.78,96.69,96.69,2.78,5.9828936,5.9828936,208.0884828,208.0884828,C1,True,C1,True,1.0,1.0
22075948,ClC1=CC=C(C=C1)[C@H](CN(=O)=O)C(C#N)C#N,N#CC(C#N)[C@@H](C[N+](=O)[O-])c1ccc(Cl)cc1,3.16,100.3,100.3,3.16,7.889161200000001,7.889161200000001,250.405971,250.405971,C1,True,C1,True,1.0,1.0
22077620,CC(C)C[C@@H](CC=C)NC(=O)OC(C)(C)C,C=CC[C@H](CC(C)C)NC(=O)OC(C)(C)C,-31.8,-279.78,279.78,31.8,-72.29666399999999,72.29666399999999,-636.0742343999998,636.0742343999998,C1,True,C1,True,-1.0,-1.0
22084251,C1CO[C@H](C1)C#CC1=CC=CC=C1,C(#C[C@H]1CCCO1)c1ccccc1,9.0,-181.38,181.38,9.0,15.500430000000003,15.500430000000003,-312.3853326,312.3853326,C1,True,C1,True,1.0,-1.0
22084263,OCCC[C@@H](O)C#CC1=CC=CC=C1,OCCC[C@@H](O)C#Cc1ccccc1,11.0,-44.94,44.94,11.0,20.926620000000003,20.926620000000003,-85.49475480000001,85.49475480000001,C1,True,C1,True,1.0,-1.0
22084273,O=C1OCCC[C@@H](O1)C#CC1=CC=CC=C1,O=C1OCCC[C@H](C#Cc2ccccc2)O1,72.6,104.26,104.26,72.6,156.987336,156.987336,225.44765360000002,225.44765360000002,C1,True,C1,True,1.0,1.0
22103760,CC(C)N=C1O[C@@H](C)C(=O)N1C(C)C,CC(C)N=C1O[C@@H](C)C(=O)N1C(C)C,10.1,58.68,58.68,10.1,20.024866,20.024866,116.3424888,116.3424888,C1,True,C1,True,1.0,1.0
22124372,CCC1=CC=C(C=C1)[C@H](O)CN(=O)=O,CCc1ccc([C@H](O)C[N+](=O)[O-])cc1,29.1,-50.02,50.02,29.1,56.80843799999999,56.80843799999999,-97.64804359999998,97.64804359999998,C1,True,C1,True,1.0,-1.0
22145375,CC(C)(C)[C@@H](CC(=O)C1=CC=CC=C1)C(C#N)C#N,CC(C)(C)[C@@H](CC(=O)c1ccccc1)C(C#N)C#N,25.6,160.57,160.57,25.6,65.10924800000001,65.10924800000001,408.3824981,408.3824981,C1,True,C1,True,1.0,1.0
22167584,CC(C)[C@H]1CCC(=C)[C@@]11CCC(=CC1)C(O)=O,C=C1CC[C@H](C(C)C)[C@@]12CC=C(C(=O)O)CC2,48.0,46.01,46.01,48.0,112.48271999999997,112.48271999999997,107.81937389999997,107.81937389999997,C1,True,C1,True,1.0,1.0
22167585,CC1(C)CCCC(=C)[C@@]11CCC(CO)=CC1,C=C1CCCC(C)(C)[C@@]12CC=C(CO)CC2,-21.3,-46.17,46.17,21.3,-46.935827999999994,46.935827999999994,-101.73836519999998,101.73836519999998,C1,True,C1,True,-1.0,-1.0
22206483,CC[C@](C)(N=N#N)C(O)=O,CC[C@](C)(N=[N+]=[N-])C(=O)O,-38.1,-23.03,23.03,38.1,-54.538626,54.538626,-32.966523800000004,32.966523800000004,C1,True,C1,True,-1.0,-1.0
22233380,C[C@H](CC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O,C[C@H](CC(=O)O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O,-98.8,-4.63,4.63,98.8,-231.43702399999998,231.43702399999998,-10.845682399999998,10.845682399999998,C1,True,C1,True,-1.0,-1.0
22249762,CO[C@H]1CN[C@H](COC(C)(C)C)C1,CO[C@H]1CN[C@H](COC(C)(C)C)C1,6.9,87.01,87.01,6.9,12.922526999999997,12.922526999999997,162.95493829999998,162.95493829999998,C1,True,C1,True,1.0,1.0
22268698,CC(=O)[C@H](Cl)[C@@H](O)C1=CC=CC=C1,CC(=O)[C@H](Cl)[C@@H](O)c1ccccc1,36.0,29.04,29.04,36.0,71.51364,71.51364,57.6876696,57.6876696,C1,True,C1,True,1.0,1.0
22292954,C[C@H](CCC1=CC=CC=C1)NC(=O)C1=CC=CC=C1,C[C@H](CCc1ccccc1)NC(=O)c1ccccc1,-6.15,-62.25,62.25,6.15,-15.5807175,15.5807175,-157.70726249999998,157.70726249999998,C1,True,C1,True,-1.0,-1.0
22304239,CCOC(=O)C(=[N]#N)[C@H](O)CC,CCOC(=O)C(=[N+]=[N-])[C@H](O)CC,29.7,141.36,141.36,29.7,51.138647999999996,51.138647999999996,243.3993024,243.3993024,C1,True,C1,True,1.0,1.0
22304246,CCOC(=O)C(=[N]#N)[C@H](O)C1CC1,CCOC(=O)C(=[N+]=[N-])[C@H](O)C1CC1,19.2,-250.21,250.21,19.2,35.36544,35.36544,-460.87430950000004,460.87430950000004,C1,True,C1,True,1.0,-1.0
22304254,CCOC(=O)[C@](C)(O)[C@@H](CC)OC(=O)CC,CCOC(=O)[C@](C)(O)[C@@H](CC)OC(=O)CC,-1.0,-21.24,21.24,1.0,-2.3227599999999997,2.3227599999999997,-49.33542239999999,49.33542239999999,C1,True,C1,True,-1.0,-1.0
22304266,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=CC(F)=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1cccc(F)c1,-20.89,-105.0,105.0,20.89,-49.7637402,49.7637402,-250.12890000000004,250.12890000000004,C1,True,C1,True,-1.0,-1.0
22304268,CCOC(=O)C(=[N]#N)[C@@H](O)C1=CC=C(F)C=C1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)c1ccc(F)cc1,-30.35,-103.41,103.41,30.35,-72.29916300000001,72.29916300000001,-246.3412338,246.3412338,C1,True,C1,True,-1.0,-1.0
22304271,CCOC(=O)C(=[N]#N)[C@@H](O)C1CCCCC1,CCOC(=O)C(=[N+]=[N-])[C@@H](O)C1CCCCC1,-1.96,127.01,127.01,1.96,-4.435009599999999,4.435009599999999,287.39314759999996,287.39314759999996,C1,True,C1,True,-1.0,1.0
22343708,CC[C@@H](O)C#CC(=O)OC,CC[C@@H](O)C#CC(=O)OC,7.0,-138.7,138.7,7.0,9.95078,9.95078,-197.16759799999997,197.16759799999997,C1,True,C1,True,1.0,-1.0
22343968,CC1=CCC[C@@H]1C(=O)C1=CC=CC=C1,CC1=CCC[C@@H]1C(=O)c1ccccc1,-36.7,201.18,201.18,36.7,-68.35521800000001,68.35521800000001,374.7057972,374.7057972,C1,True,C1,True,-1.0,1.0
22375044,CN1C2=CC=CC=C2[C@](F)(C1=O)C1=CC=CC=C1,CN1C(=O)[C@](F)(c2ccccc2)c2ccccc21,110.7,-120.47,120.47,110.7,267.080355,267.080355,-290.6519455,290.6519455,C1,True,C1,True,1.0,-1.0
22379280,COC(=O)[C@@]1(C(C)=C=C)C(=O)NC2=CC=CC=C12,C=C=C(C)[C@]1(C(=O)OC)C(=O)Nc2ccccc21,-206.9,-693.76,693.76,206.9,-503.309078,503.309078,-1687.6544511999998,1687.6544511999998,C1,True,C1,True,-1.0,-1.0
22397907,CC1=NN([C@@H]2CCCC[C@H]2O)C(C)=C1N(=O)=O,Cc1nn([C@@H]2CCCC[C@H]2O)c(C)c1[N+](=O)[O-],19.3,95.49,95.49,19.3,46.18007500000001,46.18007500000001,228.48369749999998,228.48369749999998,C1,True,C1,True,1.0,1.0
22435381,[2H]\C=C\[C@@H]1OC2=CC=CC=C2C=C1,[2H]/C=C/[C@H]1C=Cc2ccccc2O1,2.5,261.97,261.97,2.5,3.980152544449999,3.980152544449999,417.0722248278266,417.0722248278266,C1,True,C1,True,1.0,1.0
22435397,[2H][C@H](OC(C)=O)\C=C\CCC1=C(O)C=CC=C1,[2H][C@@H](/C=C/CCc1ccccc1O)OC(C)=O,-16.8,253.71,253.71,16.8,-37.174049098703996,37.174049098703996,561.3945236209637,561.3945236209637,C1,True,C1,True,-1.0,1.0
22463378,CCC1=CC(=O)C[C@H](O1)C(C)(C)C,CCC1=CC(=O)C[C@@H](C(C)(C)C)O1,155.4,97.82,97.82,155.4,283.236702,283.236702,178.28966659999998,178.28966659999998,C1,True,C1,True,1.0,1.0
22463383,CCC1=CC(=O)C[C@H](O1)C1=CC=CC=C1,CCC1=CC(=O)C[C@@H](c2ccccc2)O1,84.4,-284.66,284.66,84.4,170.70153200000001,170.70153200000001,-575.7333898,575.7333898,C1,True,C1,True,1.0,-1.0
22463408,CCC1=CC(=O)C[C@@H](CCC2=CC=CC=C2)O1,CCC1=CC(=O)C[C@@H](CCc2ccccc2)O1,103.2,-37.34,37.34,103.2,237.67682399999998,237.67682399999998,-85.9966338,85.9966338,C1,True,C1,True,1.0,-1.0
22463411,CCC1=CC(=O)C[C@H](O1)\C=C\C1=CC=CC=C1,CCC1=CC(=O)C[C@@H](/C=C/c2ccccc2)O1,118.1,53.17,53.17,118.1,269.611671,269.611671,121.38232470000001,121.38232470000001,C1,True,C1,True,1.0,1.0
22463418,CCC1=CC(=O)C[C@H](O1)C1=CC=CC(=C1)C(C)=O,CCC1=CC(=O)C[C@@H](c2cccc(C(C)=O)c2)O1,34.9,-214.01,214.01,34.9,85.25721,85.25721,-522.805029,522.805029,C1,True,C1,True,1.0,-1.0
22472545,COC1=CC=C(COC\C=C/C[C@@H](C)C=O)C=C1,COc1ccc(COC/C=C\C[C@@H](C)C=O)cc1,-4.6,333.51,333.51,4.6,-11.422811999999999,11.422811999999999,828.1787022,828.1787022,C1,True,C1,True,-1.0,1.0
22497382,[H][C@]12C[C@@H](O)[C@]([H])(CCC1)N2,O[C@@H]1C[C@H]2CCC[C@@H]1N2,16.1,-27.14,27.14,16.1,20.477107,20.477107,-34.5185518,34.5185518,C1,True,C1,True,1.0,-1.0
22498710,C[C@H](O)C1=C(C=CC=C1)C#N,C[C@H](O)c1ccccc1C#N,-47.6,-127.84,127.84,47.6,-70.05625199999999,70.05625199999999,-188.15107679999997,188.15107679999997,C1,True,C1,True,-1.0,-1.0
22498949,COC1=CC=C(C=C1)[C@H](O)COC1=CC=CC=C1,COc1ccc([C@H](O)COc2ccccc2)cc1,36.1,-181.65,181.65,36.1,88.18869000000001,88.18869000000001,-443.7527850000001,443.7527850000001,C1,True,C1,True,1.0,-1.0
22498951,OCC1=CC=C(OC[C@@H](O)C2=CC=CC=C2)C=C1,OCc1ccc(OC[C@@H](O)c2ccccc2)cc1,17.6,-16.75,16.75,17.6,42.99504000000001,42.99504000000001,-40.918575000000004,40.918575000000004,C1,True,C1,True,1.0,-1.0
22503810,C[C@@H](N1N=C2C=CC=CC2=N1)C1=CC=CC=C1,C[C@H](c1ccccc1)n1nc2ccccc2n1,-55.4,-303.69,303.69,55.4,-123.696566,123.696566,-678.0759951,678.0759951,C1,True,C1,True,-1.0,-1.0
22510991,N[C@@H](C=C)C1=CC2=C(C=CC=C2)C=C1,C=C[C@H](N)c1ccc2ccccc2c1,5.5,-163.23,163.23,5.5,10.07897,10.07897,-299.12550419999997,299.12550419999997,C1,True,C1,True,1.0,-1.0
22540469,COC(C[C@H](C=C)C1=CC=CC=C1)OC,C=C[C@@H](CC(OC)OC)c1ccccc1,-10.91,388.25,388.25,10.91,-22.505693500000003,22.505693500000003,800.9015125,800.9015125,C1,True,C1,True,-1.0,1.0
22540470,CCCC[C@H](CC(OC)OC)C=C,C=C[C@H](CCCC)CC(OC)OC,4.06,-66.73,66.73,4.06,7.563576999999999,7.563576999999999,-124.3146535,124.3146535,C1,True,C1,True,1.0,-1.0
22540474,COC(C[C@H](C=C)C1=CC=C(Cl)C=C1)OC,C=C[C@@H](CC(OC)OC)c1ccc(Cl)cc1,-11.6,-90.73,90.73,11.6,-27.92468,27.92468,-218.414329,218.414329,C1,True,C1,True,-1.0,-1.0
22540475,COC(C[C@H](C=C)C1=CC=C(OC)C=C1)OC,C=C[C@@H](CC(OC)OC)c1ccc(OC)cc1,-5.19,430.38,430.38,5.19,-12.2645409,12.2645409,1017.0352817999999,1017.0352817999999,C1,True,C1,True,-1.0,1.0
22540476,COC(C[C@@H](CCCCC=C)C=C)OC,C=CCCCC[C@@H](C=C)CC(OC)OC,6.2,177.54,177.54,6.2,13.164645999999998,13.164645999999998,376.9760081999999,376.9760081999999,C1,True,C1,True,1.0,1.0
22540477,CCCCCCCC[C@H](CC=O)C=C,C=C[C@@H](CC=O)CCCCCCCC,0.85,226.26,226.26,0.85,1.6688389999999995,1.6688389999999995,444.22530839999985,444.22530839999985,C1,True,C1,True,1.0,1.0
22540479,CCCCCCCC[C@H](CC(OC)OC)C=C,C=C[C@H](CCCCCCCC)CC(OC)OC,5.5,217.29,217.29,5.5,13.332164999999998,13.332164999999998,526.7174786999999,526.7174786999999,C1,True,C1,True,1.0,1.0
22560145,COC(=O)[C@H]1CC[C@H](N1CC=C)C(N)=O,C=CCN1[C@@H](C(=O)OC)CC[C@H]1C(N)=O,6.0,-39.04,39.04,6.0,12.734939999999996,12.734939999999996,-82.86200959999998,82.86200959999998,C1,True,C1,True,1.0,-1.0
22564922,CN1C(=O)[C@@](O)(CC=C)C2=CC=CC=C12,C=CC[C@]1(O)C(=O)N(C)c2ccccc21,31.2,-23.38,23.38,31.2,63.41119199999999,63.41119199999999,-47.51774579999999,47.51774579999999,C1,True,C1,True,1.0,-1.0
22574906,CC(C)C[C@@H](O)C1=CC=C(C)C=C1,Cc1ccc([C@H](O)CC(C)C)cc1,44.1,-0.94,0.94,44.1,78.619275,78.619275,-1.6757849999999999,1.6757849999999999,C1,True,C1,True,1.0,-1.0
22574907,CC(C)C[C@@H](O)C1=CC(Cl)=CC=C1,CC(C)C[C@@H](O)c1cccc(Cl)c1,31.5,75.14,75.14,31.5,62.588294999999995,62.588294999999995,149.2979202,149.2979202,C1,True,C1,True,1.0,1.0
22574908,CC(C)C[C@@H](O)\C=C\C1=CC=CC=C1,CC(C)C[C@@H](O)/C=C/c1ccccc1,-8.7,-51.2,51.2,8.7,-16.554882,16.554882,-97.426432,97.426432,C1,True,C1,True,-1.0,-1.0
22574909,CC(C)C[C@@H](O)C1=CC=CC2=CC=CC=C12,CC(C)C[C@@H](O)c1cccc2ccccc12,71.6,131.51,131.51,71.6,153.444528,153.444528,281.83645079999997,281.83645079999997,C1,True,C1,True,1.0,1.0
22574910,O[C@H](C1CCCCC1)C1=CC(Cl)=CC=C1,O[C@@H](c1cccc(Cl)c1)C1CCCCC1,18.0,134.0,134.0,18.0,40.45157999999999,40.45157999999999,301.1395399999999,301.1395399999999,C1,True,C1,True,1.0,1.0
22574911,CC1=CC=CC(=C1)[C@H](O)C1CCCCC1,Cc1cccc([C@H](O)C2CCCCC2)c1,22.0,-27.57,27.57,22.0,44.94885999999999,44.94885999999999,-56.329094099999985,56.329094099999985,C1,True,C1,True,1.0,-1.0
22574916,O[C@H](C1CCCCC1)C1=CC=CC2=CC=CC=C12,O[C@@H](c1cccc2ccccc12)C1CCCCC1,24.1,105.38,105.38,24.1,57.92338599999998,57.92338599999998,253.27661479999992,253.27661479999992,C1,True,C1,True,1.0,1.0
22591458,C[C@H](C#C)C(CO)CO,C#C[C@@H](C)C(CO)CO,141.0,-156.01,156.01,141.0,180.72110999999998,180.72110999999998,-199.9595771,199.9595771,C1,True,C1,True,1.0,-1.0
22591459,CCOC(=O)C([C@H](C)C#C)C(=O)OCC,C#C[C@@H](C)C(C(=O)OCC)C(=O)OCC,10.0,-182.96,182.96,10.0,21.224499999999992,21.224499999999992,-388.32345199999986,388.32345199999986,C1,True,C1,True,1.0,-1.0
22620090,CC[C@H]1CC2=C(CO1)C(OC)=CC(=O)O2,CC[C@H]1Cc2oc(=O)cc(OC)c2CO1,41.3,90.21,90.21,41.3,86.82457699999998,86.82457699999998,189.64758089999995,189.64758089999995,C1,True,C1,True,1.0,1.0
22620091,COC1=CC(=O)OC2=C1CO[C@@H](CC(C)=O)C2,COc1cc(=O)oc2c1CO[C@@H](CC(C)=O)C2,50.7,60.91,60.91,50.7,120.78717299999998,120.78717299999998,145.11137489999996,145.11137489999996,C1,True,C1,True,1.0,1.0
22653276,CC[S@@](=O)C1=CC=C2C=CC=CC2=C1,CC[S@@](=O)c1ccc2ccccc2c1,138.0,752.61,752.61,138.0,281.92572,281.92572,1537.5370734000003,1537.5370734000003,C1,True,C1,True,1.0,1.0
22653277,CCCC[S@@](=O)C1=CC=C2C=CC=CC2=C1,CCCC[S@@](=O)c1ccc2ccccc2c1,188.0,798.94,798.94,188.0,436.81424,436.81424,1856.3211112000001,1856.3211112000001,C1,True,C1,True,1.0,1.0
22662497,[H][C@@]12CO[C@@H](N1C(=O)CN=C2OC)C1=CC=CC=C1,COC1=NCC(=O)N2[C@@H](c3ccccc3)OC[C@@H]12,-63.2,-261.57,261.57,63.2,-155.64011200000002,155.64011200000002,-644.1579762,644.1579762,C1,True,C1,True,-1.0,-1.0
22662498,[H][C@@]12CO[C@H](N1C(=O)CN=C2OC)C1=CC=CC=C1,COC1=NCC(=O)N2[C@H]1CO[C@H]2c1ccccc1,-107.0,52.14,52.14,107.0,-263.50462000000005,263.50462000000005,128.4030924,128.4030924,C1,True,C1,True,-1.0,1.0
22679120,COC1=CC=C(C=C1)[C@H](O)C1=CC=CN=C1,COc1ccc([C@H](O)c2cccnc2)cc1,10.25,228.58,228.58,10.25,22.06333,22.06333,492.02302160000005,492.02302160000005,C1,True,C1,True,1.0,1.0
22679526,C[C@@H](CO)CC(C)=CCC1=CC=CC=C1,CC(=CCc1ccccc1)C[C@@H](C)CO,-28.6,387.16,387.16,28.6,-58.43351799999999,58.43351799999999,791.0182107999999,791.0182107999999,C1,True,C1,True,-1.0,1.0
22679527,C[C@H](CC(C)=CCO)[C@H](O)CC#C,C#CC[C@@H](O)[C@H](C)CC(C)=CCO,13.2,125.63,125.63,13.2,24.058715999999993,24.058715999999993,228.9770069,228.9770069,C1,True,C1,True,1.0,1.0
22685809,C[C@]1(SC2=CC=CC=C2)C(=O)NC2=C1C=CC=C2,C[C@]1(Sc2ccccc2)C(=O)Nc2ccccc21,-7.7,38.98,38.98,7.7,-19.661334,19.661334,99.5323116,99.5323116,C1,True,C1,True,-1.0,1.0
22693291,[H][C@]12O[C@@]1(CCC1=CC=CC=C1)CCC2=O,O=C1CC[C@]2(CCc3ccccc3)O[C@H]12,-57.6,3.1,3.1,57.6,-116.49772800000001,116.49772800000001,6.269843000000001,6.269843000000001,C1,True,C1,True,-1.0,1.0
22727013,CC[Si](CC)(CC)O[C@H](CC=C)[C@H](C)C=O,C=CC[C@@H](O[Si](CC)(CC)CC)[C@H](C)C=O,37.69,-265.49,265.49,37.69,91.37375149999998,91.37375149999998,-643.6406814999999,643.6406814999999,C1,True,C1,True,1.0,-1.0
22727017,CC[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H](O)C[C@@H](CC=C)O2,C=CC[C@@H]1C[C@H](O)C[C@]2(CC[C@H](C)[C@@H](CC)O2)O1,88.86,18.03,18.03,88.86,226.03318199999995,226.03318199999995,45.862911,45.862911,C1,True,C1,True,1.0,1.0
22727117,COC(=O)[C@@](C)(O)[C@@H](C)C1=C(C)C=NC=C1,COC(=O)[C@@](C)(O)[C@@H](C)c1ccncc1C,11.2,80.8,80.8,11.2,25.006463999999998,25.006463999999998,180.403776,180.403776,C1,True,C1,True,1.0,1.0
22727119,COC(=O)[C@](C)(O)[C@@H](C)C1=C(C)C=NC=C1,COC(=O)[C@](C)(O)[C@@H](C)c1ccncc1C,-8.4,-45.29,45.29,8.4,-18.754848,18.754848,-101.11988879999998,101.11988879999998,C1,True,C1,True,-1.0,-1.0
22730732,C[C@H](OO)C1=CC=C(C)C=C1,Cc1ccc([C@H](C)OO)cc1,-68.6,15.17,15.17,68.6,-104.404398,104.404398,23.0876781,23.0876781,C1,True,C1,True,-1.0,1.0
22730734,C[C@H](OO)C1=CC=C(Br)C=C1,C[C@H](OO)c1ccc(Br)cc1,-65.8,-71.91,71.91,65.8,-142.82679599999997,142.82679599999997,-156.08928419999998,156.08928419999998,C1,True,C1,True,-1.0,-1.0
22730735,C[C@H](OO)C1=CC=C(F)C=C1,C[C@H](OO)c1ccc(F)cc1,-68.6,31.8,31.8,68.6,-107.12301599999996,107.12301599999996,49.65760799999999,49.65760799999999,C1,True,C1,True,-1.0,1.0
22730736,C[C@H](OO)C1=CC=C(C=C1)C1=CC=CC=C1,C[C@H](OO)c1ccc(-c2ccccc2)cc1,-79.2,-245.95,245.95,79.2,-169.697088,169.697088,-526.982308,526.982308,C1,True,C1,True,-1.0,-1.0
22752967,C1CC(=N[C@@H]1C1=CC=CC=C1)C1=CC=CC=C1,c1ccc(C2=N[C@H](c3ccccc3)CC2)cc1,-12.0,-571.83,571.83,12.0,-26.556359999999994,26.556359999999994,-1265.4769449,1265.4769449,C1,True,C1,True,-1.0,-1.0
22753303,COC(=O)C[C@@H](O)C(=O)C1=CC=CC=C1,COC(=O)C[C@@H](O)C(=O)c1ccccc1,-10.6,-108.33,108.33,10.6,-22.070578,22.070578,-225.55714290000003,225.55714290000003,C1,True,C1,True,-1.0,-1.0
22753308,COC(=O)C[C@@H](O)C(=O)C1=CC=C(OC)C=C1,COC(=O)C[C@@H](O)C(=O)c1ccc(OC)cc1,42.5,-172.73,172.73,42.5,101.25157499999999,101.25157499999999,-411.5102247,411.5102247,C1,True,C1,True,1.0,-1.0
22753321,CN1C(=O)C[C@@](O)(C#CC2=CC=CC=C2)C1=O,CN1C(=O)C[C@@](O)(C#Cc2ccccc2)C1=O,20.0,-45.48,45.48,20.0,45.84700000000001,45.84700000000001,-104.256078,104.256078,C1,True,C1,True,1.0,-1.0
22775481,COC(=O)[C@H](C)NC(=O)\C=C\C(F)(F)F,COC(=O)[C@H](C)NC(=O)/C=C/C(F)(F)F,35.0,79.49,79.49,35.0,78.80809999999998,78.80809999999998,178.98445339999995,178.98445339999995,C1,True,C1,True,1.0,1.0
22775482,COC(=O)[C@@H](NC(=O)\C=C\C(F)(F)F)C(C)C,COC(=O)[C@@H](NC(=O)/C=C/C(F)(F)F)C(C)C,78.0,10.62,10.62,78.0,197.51159999999996,197.51159999999996,26.891963999999994,26.891963999999994,C1,True,C1,True,1.0,1.0
22792188,C\C=C(/C)[C@@H](C)O,C/C=C(\C)[C@@H](C)O,47.5,6.64,6.64,47.5,47.57647499999999,47.57647499999999,6.650690399999998,6.650690399999998,C1,True,C1,True,1.0,1.0
22798566,CC(C)(CO)[C@H](C=C)C1=CC=CC=C1,C=C[C@H](c1ccccc1)C(C)(C)CO,-63.6,-84.52,84.52,63.6,-121.02189599999996,121.02189599999996,-160.82972719999995,160.82972719999995,C1,True,C1,True,-1.0,-1.0
22798571,COC(=O)C(C)(C)[C@H](C=C)C1=CC=CC=C1,C=C[C@H](c1ccccc1)C(C)(C)C(=O)OC,-46.5,-90.35,90.35,46.5,-101.50763999999998,101.50763999999998,-197.23043599999994,197.23043599999994,C1,True,C1,True,-1.0,-1.0
22800270,C[C@H](CCO)C#C,C#C[C@H](C)CCO,-10.0,-97.16,97.16,10.0,-9.814499999999999,9.814499999999999,-95.35768199999998,95.35768199999998,C1,True,C1,True,-1.0,-1.0
22800273,C[C@H](CCBr)C#CC1=CC=CC=C1,C[C@@H](C#Cc1ccccc1)CCBr,-146.0,-24.78,24.78,146.0,-346.2243999999999,346.2243999999999,-58.763291999999986,58.763291999999986,C1,True,C1,True,-1.0,-1.0
22800276,OCC[C@@H](OCC1=CC=CC=C1)C#C,C#C[C@@H](CCO)OCc1ccccc1,97.0,520.89,520.89,97.0,184.53474000000003,184.53474000000003,990.9515538,990.9515538,C1,True,C1,True,1.0,1.0
22801691,[H][C@@]12CCCN1C(=O)C[C@@H]2C=C,C=C[C@H]1CC(=O)N2CCC[C@@H]12,83.7,-171.22,171.22,83.7,126.56193300000001,126.56193300000001,-258.90004980000003,258.90004980000003,C1,True,C1,True,1.0,-1.0
22801695,[H][C@@]12CCCN1C(=O)C[C@H]2NCC1=CC=CC=C1,O=C1C[C@@H](NCc2ccccc2)[C@@H]2CCCN12,-60.6,-170.86,170.86,60.6,-139.568466,139.568466,-393.5093746,393.5093746,C1,True,C1,True,-1.0,-1.0
22818215,CC[C@H](OCC(=O)N(C)C)C=C,C=C[C@H](CC)OCC(=O)N(C)C,-23.5,-1.29,1.29,23.5,-40.24139999999999,40.24139999999999,-2.208996,2.208996,C1,True,C1,True,-1.0,-1.0
22818230,[H][C@@]1(C[C@@H](O)[C@@H](CC)O1)[C@]1([H])C[C@H](O)[C@H](CC=C)O1,C=CC[C@@H]1O[C@H]([C@H]2C[C@@H](O)[C@@H](CC)O2)C[C@@H]1O,-5.9,-233.35,233.35,5.9,-14.296585,14.296585,-565.4420524999999,565.4420524999999,C1,True,C1,True,-1.0,-1.0
22833633,[H][C@]12CO[C@@H](O[C@]1([H])CCCC(=O)O2)C1=CC=CC=C1,O=C1CCC[C@H]2O[C@@H](c3ccccc3)OC[C@@H]2O1,-51.5,-88.01,88.01,51.5,-127.86317,127.86317,-218.5094678,218.5094678,C1,True,C1,True,-1.0,-1.0
22833761,C[C@@H]1CC=C(C(=O)CCC=C)C(=O)C1,C=CCCC(=O)C1=CC[C@@H](C)CC1=O,-49.3,62.13,62.13,49.3,-94.78319399999997,94.78319399999997,119.44989539999997,119.44989539999997,C1,True,C1,True,-1.0,1.0
