id,SMILES,canon_SMILES,specific_rotation,specific_rotation_computed,weights,weights_signed,specific_rotation_computed_abs
22878198,CCCCCC[C@@H](C)C(=O)NC1=CC=CC=C1,CCCCCC[C@@H](C)C(=O)Nc1ccccc1,10.4,-52.68,233.35500000000002,-233.35500000000002,52.68
22893316,CON(C)C(=O)[C@H]1[C@@H](F)[C@@H]1C1=CC=CC=C1,CON(C)C(=O)[C@H]1[C@@H](F)[C@@H]1c1ccccc1,134.3,34.77,223.24699999999999,223.24699999999999,34.77
22926601,CC1=C[C@H](CC=CC2=CC=CC=C2)OC1=O,CC1=C[C@H](CC=Cc2ccccc2)OC1=O,63.7,-254.21,214.264,-214.264,254.21
22926603,C[C@H]1OC(=O)C(=C1)[C@@H](C=C)C1=CC=CC=C1,C=C[C@H](C1=C[C@@H](C)OC1=O)c1ccccc1,13.8,379.75,214.26399999999998,214.26399999999998,379.75
22926606,[H][C@]1([C@@H](C=C)C2=CC=CC=C2)[C@H](C)[C@@H](C)OC1=O,C=C[C@@H](c1ccccc1)[C@@H]1C(=O)O[C@H](C)[C@H]1C,41.6,41.15,230.30699999999996,230.30699999999996,41.15
22926608,C=C[C@@H](C1=CCOC1=O)C1=CC=CC=C1,C=C[C@@H](C1=CCOC1=O)c1ccccc1,-35.7,-437.64,200.237,-200.237,437.64
22926612,COC1=CC=C(C=C1)[C@H](C=C)C1=CCOC1=O,C=C[C@H](C1=CCOC1=O)c1ccc(OC)cc1,49.6,497.75,230.26299999999998,230.26299999999998,497.75
22926617,FC1=CC=C(C=C1)[C@H](C=C)C1=CCOC1=O,C=C[C@H](C1=CCOC1=O)c1ccc(F)cc1,40.0,427.6,218.22699999999998,218.22699999999998,427.6
22926622,ClC1=CC=C(C=C1)[C@H](C=C)C1=CCOC1=O,C=C[C@H](C1=CCOC1=O)c1ccc(Cl)cc1,53.0,458.89,234.682,234.682,458.89
22926625,FC1=CC=CC(=C1)[C@H](C=C)C1=CCOC1=O,C=C[C@H](C1=CCOC1=O)c1cccc(F)c1,51.8,404.07,218.22699999999998,218.22699999999998,404.07
22926628,CCC[C@@H](C=C)C1=CCOC1=O,C=C[C@H](CCC)C1=CCOC1=O,40.8,-35.01,166.21999999999997,-166.21999999999997,35.01
22926629,C[C@@H](C=C)C1=CCOC1=O,C=C[C@H](C)C1=CCOC1=O,28.8,39.19,138.16599999999997,138.16599999999997,39.19
22936786,[H][C@@]12C[C@@]([H])(C(=CC1)C(N)=O)C2(C)C,CC1(C)[C@H]2CC=C(C(N)=O)[C@@H]1C2,-17.0,-185.04,165.236,-165.236,185.04
22956409,CCN(CC)C(=O)C[C@@H](O)CC(=O)C1=CC=CO1,CCN(CC)C(=O)C[C@@H](O)CC(=O)c1ccco1,18.3,151.33,253.29799999999997,253.29799999999997,151.33
22972990,CC(C)[C@H]1CC(=O)O[C@@H]1C1=C(C)C=CC(O)=C1C,Cc1ccc(O)c(C)c1[C@H]1OC(=O)C[C@@H]1C(C)C,-2.0,-73.67,248.32199999999997,-248.32199999999997,73.67
22996871,CC(C)(C)[Si](C)(C)O[C@H](CC(O)=O)C=C,C=C[C@@H](CC(=O)O)O[Si](C)(C)C(C)(C)C,-7.1,-38.94,230.37999999999994,-230.37999999999994,38.94
23013399,CC(C)OC(=O)C[C@@H]1COC2=C(C=CC=C2)C1=O,CC(C)OC(=O)C[C@@H]1COc2ccccc2C1=O,-11.9,165.55,248.278,248.278,165.55
23013401,CCOC(=O)C[C@@H]1COC2=C(C=CC(C)=C2)C1=O,CCOC(=O)C[C@@H]1COc2cc(C)ccc2C1=O,-10.9,105.61,248.278,248.278,105.61
23013402,CCOC(=O)C[C@@H]1COC2=C(C(C)=CC=C2)C1=O,CCOC(=O)C[C@@H]1COc2cccc(C)c2C1=O,-14.4,11.11,248.278,248.278,11.11
23015814,F[C@@]1(CC2=CC=CS2)C(=O)NC2=CC=CC=C12,O=C1Nc2ccccc2[C@]1(F)Cc1cccs1,0.9,-63.52,247.29399999999995,-247.29399999999995,63.52
23015815,F[C@@]1(CC2=NC=CC=C2)C(=O)NC2=CC=CC=C12,O=C1Nc2ccccc2[C@]1(F)Cc1ccccn1,-2.2,-203.17,242.25299999999996,-242.25299999999996,203.17
23015818,C[C@@]1(F)C(=O)NC2=CC=CC=C12,C[C@@]1(F)C(=O)Nc2ccccc21,-14.3,16.63,165.16699999999997,165.16699999999997,16.63
23015820,CC[C@]1(F)C(=O)NC2=CC=CC=C12,CC[C@]1(F)C(=O)Nc2ccccc21,13.5,-35.79,179.194,-179.194,35.79
23015821,CCC[C@]1(F)C(=O)NC2=CC=CC=C12,CCC[C@]1(F)C(=O)Nc2ccccc21,25.8,-19.82,193.221,-193.221,19.82
23015822,CCCC[C@]1(F)C(=O)NC2=CC=CC=C12,CCCC[C@]1(F)C(=O)Nc2ccccc21,16.2,-50.99,207.24800000000002,-207.24800000000002,50.99
23015823,CC(C)C[C@]1(F)C(=O)NC2=CC=CC=C12,CC(C)C[C@]1(F)C(=O)Nc2ccccc21,31.2,-84.35,207.24800000000002,-207.24800000000002,84.35
23015824,CCC(CC)C[C@]1(F)C(=O)NC2=CC=CC=C12,CCC(CC)C[C@]1(F)C(=O)Nc2ccccc21,23.0,-87.61,235.30200000000002,-235.30200000000002,87.61
23015825,F[C@@]1(CC=C)C(=O)NC2=CC=CC=C12,C=CC[C@]1(F)C(=O)Nc2ccccc21,-22.9,-169.88,191.205,-191.205,169.88
23015830,F[C@@]1(CC2=CC=CC=C2)C(=O)NC2=CC=CC=C12,O=C1Nc2ccccc2[C@]1(F)Cc1ccccc1,-52.3,25.8,241.26499999999996,241.26499999999996,25.8
23015832,CC1=C(C[C@]2(F)C(=O)NC3=CC=CC=C23)C=CC=C1,Cc1ccccc1C[C@]1(F)C(=O)Nc2ccccc21,-25.3,-62.14,255.292,-255.292,62.14
23015833,CC1=CC=CC(C[C@]2(F)C(=O)NC3=CC=CC=C23)=C1,Cc1cccc(C[C@]2(F)C(=O)Nc3ccccc32)c1,-38.8,160.69,255.29200000000003,255.29200000000003,160.69
23015834,CC1=CC=C(C[C@]2(F)C(=O)NC3=CC=CC=C23)C=C1,Cc1ccc(C[C@]2(F)C(=O)Nc3ccccc32)cc1,-32.9,89.0,255.29200000000006,255.29200000000006,89.0
23016373,CC1=CC[C@@H](OC1=O)C1=CC=CS1,CC1=CC[C@H](c2cccs2)OC1=O,36.6,442.7,194.25499999999997,194.25499999999997,442.7
23042468,C[C@H](COCC1=CC=CC=C1)\C=C\C(C)(C)C,C[C@@H](/C=C/C(C)(C)C)COCc1ccccc1,-1.6,1.85,232.36700000000002,232.36700000000002,1.85
23042469,C[C@H](CBr)\C=C\C(C)(C)C,C[C@@H](/C=C/C(C)(C)C)CBr,-19.7,-58.14,205.139,-205.139,58.14
23044534,COC(=O)C1=CC=CC[C@H]1OC(C)=O,COC(=O)C1=CC=CC[C@H]1OC(C)=O,20.0,228.55,196.20199999999997,196.20199999999997,228.55
23044535,COC(=O)C1=CC=C[C@H](N=N#N)[C@H]1OC(C)=O,COC(=O)C1=CC=C[C@H](N=[N+]=[N-])[C@H]1OC(C)=O,840.0,700.09,237.21499999999997,237.21499999999997,700.09
23044536,COC(=O)[C@]1(OC(C)=O)C=CC=C[C@@H]1N=N#N,COC(=O)[C@]1(OC(C)=O)C=CC=C[C@@H]1N=[N+]=[N-],20.0,-767.33,237.21500000000003,-237.21500000000003,767.33
23044537,COC(=O)C1=CC=C[C@H](O)[C@H]1OC(C)=O,COC(=O)C1=CC=C[C@H](O)[C@H]1OC(C)=O,400.0,1009.81,212.20099999999996,212.20099999999996,1009.81
23044539,COC(=O)C1=CC=C[C@@H](OC(C)=O)[C@@H]1OC(C)=O,COC(=O)C1=CC=C[C@@H](OC(C)=O)[C@@H]1OC(C)=O,440.0,-123.8,254.23799999999994,-254.23799999999994,123.8
23044540,CCOC(=O)[C@]1(O)C=CC=C[C@H]1O,CCOC(=O)[C@]1(O)C=CC=C[C@H]1O,-140.0,-362.9,184.191,-184.191,362.9
23098827,COC1=CC=CC(=C1)[C@@H](O)C(F)(F)F,COc1cccc([C@@H](O)C(F)(F)F)c1,-13.6,-24.66,206.16299999999995,-206.16299999999995,24.66
23098828,COC1=C(C=CC=C1)[C@@H](O)C(F)(F)F,COc1ccccc1[C@@H](O)C(F)(F)F,-11.7,-40.1,206.16299999999995,-206.16299999999995,40.1
23098829,O[C@H](C1=CC2=C(OCO2)C=C1)C(F)(F)F,O[C@H](c1ccc2c(c1)OCO2)C(F)(F)F,-16.7,-41.81,220.14599999999993,-220.14599999999993,41.81
23098830,O[C@H](C1=CC2=C(OCCO2)C=C1)C(F)(F)F,O[C@H](c1ccc2c(c1)OCCO2)C(F)(F)F,-16.3,-3.35,234.17299999999992,-234.17299999999992,3.35
23098831,O[C@H](C1=CC=C(OCC=C)C=C1)C(F)(F)F,C=CCOc1ccc([C@@H](O)C(F)(F)F)cc1,-19.3,-2.17,232.20099999999996,-232.20099999999996,2.17
23098832,CCSC1=CC=C(C=C1)[C@@H](O)C(F)(F)F,CCSc1ccc([C@@H](O)C(F)(F)F)cc1,-16.7,-131.32,236.25799999999995,-236.25799999999995,131.32
23110278,[H][C@@]1(O[C@]1([H])[C@H](O)[C@H](C)C#C)[C@H](C)[C@H](CC)OC,C#C[C@@H](C)[C@@H](O)[C@H]1O[C@@H]1[C@H](C)[C@H](CC)OC,10.2,44.82,226.31599999999995,226.31599999999995,44.82
23113667,CC[C@H](C)OCC1=CC=C(OC)C=C1,CC[C@H](C)OCc1ccc(OC)cc1,19.05,53.47,194.27399999999997,194.27399999999997,53.47
23116425,O=C1CO[C@H](N1)C1=CC=CC=C1,O=C1CO[C@@H](c2ccccc2)N1,7.3,155.97,163.176,163.176,155.97
23116427,O=C1CS[C@H](N1)C1=CC=CC=C1,O=C1CS[C@@H](c2ccccc2)N1,-77.0,-268.59,179.244,-179.244,268.59
23116432,S=C1CC[C@H](N1)C1=CC=CC=C1,S=C1CC[C@@H](c2ccccc2)N1,-25.2,-142.91,177.27200000000002,-177.27200000000002,142.91
23125887,CCCCC[C@H](CO)CCO,CCCCC[C@H](CO)CCO,1.5,35.93,160.25699999999998,160.25699999999998,35.93
23125901,CCCCCCCC[C@H](CO)CCO,CCCCCCCC[C@H](CO)CCO,1.3,-63.1,202.33799999999997,-202.33799999999997,63.1
23125905,CC(C)C[C@H](CO)CCO,CC(C)C[C@H](CO)CCO,1.2,-132.14,146.23,-146.23,132.14
23134902,CC(C)[C@H]1COC(=S)N1C(=O)C=[N]#N,CC(C)[C@H]1COC(=S)N1C(=O)C=[N+]=[N-],132.5,450.7,213.262,213.262,450.7
23134913,CC(C)(C)[C@H]1COC(=S)N1C(=O)C=[N]#N,CC(C)(C)[C@H]1COC(=S)N1C(=O)C=[N+]=[N-],194.0,624.4,227.289,227.289,624.4
23134924,O=C(C=[N]#N)N1[C@H](COC1=S)C1=CC=CC=C1,[N-]=[N+]=CC(=O)N1C(=S)OC[C@@H]1c1ccccc1,211.6,308.44,247.279,247.279,308.44
23147756,C[C@@H](CC=C)NS(=O)(=O)C1=CC=C(C)C=C1,C=CC[C@H](C)NS(=O)(=O)c1ccc(C)cc1,-21.8,267.08,239.34,239.34,267.08
23158101,COCC#C[C@H](O)C1=CC=CC=C1OC,COCC#C[C@H](O)c1ccccc1OC,11.5,-152.49,206.24099999999999,-206.24099999999999,152.49
23158108,CCCCCC\C=C\[C@@H](O)C#C[Si](C)(C)C,CCCCCC/C=C/[C@@H](O)C#C[Si](C)(C)C,-15.9,184.03,238.44699999999997,238.44699999999997,184.03
23158114,CC\C=C(/C)[C@@H](O)C#C[Si](C)(C)C,CC/C=C(\C)[C@@H](O)C#C[Si](C)(C)C,-52.5,-9.95,196.36599999999996,-196.36599999999996,9.95
23158118,CCOC(=O)\C=C(/C)[C@@H](O)C#C[Si](C)(C)C,CCOC(=O)/C=C(\C)[C@@H](O)C#C[Si](C)(C)C,16.8,-156.51,240.37499999999997,-240.37499999999997,156.51
23158137,COC1=CC=C(C=C1)[C@@H](O)C#C[Si](C)(C)C,COc1ccc([C@@H](O)C#C[Si](C)(C)C)cc1,2.5,148.38,234.37099999999995,234.37099999999995,148.38
23159343,CC1=CC=CC(OC[C@@H](O)CN(=O)=O)=C1,Cc1cccc(OC[C@@H](O)C[N+](=O)[O-])c1,-22.58,176.97,211.21699999999998,211.21699999999998,176.97
23159344,COC1=C(OC[C@@H](O)CN(=O)=O)C=CC=C1,COc1ccccc1OC[C@@H](O)C[N+](=O)[O-],-7.39,-82.34,227.21599999999995,-227.21599999999995,82.34
23161316,C[Si](C)(C)\C=C\[C@H]1O[C@@H]1CO,C[Si](C)(C)/C=C/[C@H]1O[C@@H]1CO,9.9,49.53,172.29999999999995,172.29999999999995,49.53
23161338,[H][C@]1(O[C@H]1CO)[C@H](C)CCC,CCC[C@@H](C)[C@@H]1O[C@H]1CO,-21.0,-8.15,144.214,-144.214,8.15
23161340,[H][C@]1(OC(C)(C)O[C@@H]1C=C)[C@@H]1O[C@H]1CO,C=C[C@H]1OC(C)(C)O[C@H]1[C@@H]1O[C@H]1CO,-8.6,-10.72,200.23399999999998,-200.23399999999998,10.72
23161360,CC[C@H]1O[C@@H]1COC(=O)[C@H](C)C1=CC=CC=C1,CC[C@H]1O[C@@H]1COC(=O)[C@H](C)c1ccccc1,-78.4,-319.81,234.29500000000002,-234.29500000000002,319.81
23161362,CC[C@@H]1O[C@H]1COC(=O)[C@H](C)C1=CC=CC=C1,CC[C@@H]1O[C@H]1COC(=O)[C@H](C)c1ccccc1,21.7,113.55,234.29500000000002,234.29500000000002,113.55
23168639,O[C@H]1[C@H](F)C=CC2=C1C=CC=C2,O[C@@H]1c2ccccc2C=C[C@H]1F,-90.0,117.03,164.17899999999997,164.17899999999997,117.03
23168641,O[C@H]1[C@H](F)C=CC2=C1C=C(F)C(F)=C2,O[C@@H]1c2cc(F)c(F)cc2C=C[C@H]1F,-56.6,79.67,200.15900000000002,200.15900000000002,79.67
23168647,CCOC1=NC=CC2=C1C=C[C@@H](F)[C@@H]2O,CCOc1nccc2c1C=C[C@@H](F)[C@@H]2O,-159.2,-258.76,209.22,-209.22,258.76
23271958,FC(F)(F)[C@@H](CN(=O)=O)C1=CC=CC=C1,O=[N+]([O-])C[C@@H](c1ccccc1)C(F)(F)F,47.0,76.48,219.16199999999995,219.16199999999995,76.48
23273303,CNC(=O)CN1C[C@@](C)(NC(C)=O)C1=O,CNC(=O)CN1C[C@@](C)(NC(C)=O)C1=O,94.8,126.31,213.237,213.237,126.31
23273304,CNC(=O)[C@@H](C)N1C[C@@](C)(NC(C)=O)C1=O,CNC(=O)[C@@H](C)N1C[C@@](C)(NC(C)=O)C1=O,58.2,-256.45,227.26399999999998,-227.26399999999998,256.45
23273305,CNC(=O)[C@H](C)N1C[C@@](C)(NC(C)=O)C1=O,CNC(=O)[C@H](C)N1C[C@@](C)(NC(C)=O)C1=O,58.6,-116.96,227.26399999999998,-227.26399999999998,116.96
23273308,CNC(=O)C(C)(C)N1C[C@@](C)(NC(C)=O)C1=O,CNC(=O)C(C)(C)N1C[C@@](C)(NC(C)=O)C1=O,57.7,-227.98,241.29099999999997,-241.29099999999997,227.98
23299489,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=CC=CO1,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)c1ccco1,-25.7,-22.85,220.31199999999998,-220.31199999999998,22.85
23299490,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=COC=C1,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)c1ccoc1,-24.0,-31.38,220.31199999999998,-220.31199999999998,31.38
23299492,[H][C@@]1([C@H](O)C2=CC=CO2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)c1ccco1,0.87,196.07,222.328,222.328,196.07
23299494,[H][C@@]1([C@@H](O)C2=CC=CO2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@@H](O)c1ccco1,37.3,-53.33,222.328,-222.328,53.33
23299497,[H][C@@]1([C@H](O)C2=COC=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)c1ccoc1,1.33,108.42,222.328,222.328,108.42
23299498,[H][C@@]1([C@@H](O)C2=COC=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@@H](O)c1ccoc1,8.31,137.05,222.328,222.328,137.05
23299500,[H][C@@]1([C@H](O)C2=CSC=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)c1ccsc1,15.8,62.2,238.39600000000002,238.39600000000002,62.2
23299502,[H][C@@]1([C@@H](O)C2=CSC=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@@H](O)c1ccsc1,46.4,83.16,238.39600000000002,238.39600000000002,83.16
23299504,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=CSC=C1,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)c1ccsc1,-14.0,-74.08,236.38,-236.38,74.08
23299508,C[C@H]1CCCC(C)(C)[C@@H]1CC1=CC=C(F)C=C1,C[C@H]1CCCC(C)(C)[C@@H]1Cc1ccc(F)cc1,4.21,19.01,234.35799999999998,234.35799999999998,19.01
23299512,[H][C@@]1([C@H](O)C2=CC=CC=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)c1ccccc1,320.0,31.12,232.36700000000002,232.36700000000002,31.12
23299520,[H][C@@]1([C@H](O)C2=CC=C(C)C=C2)[C@@H](C)CCCC1(C)C,Cc1ccc([C@@H](O)[C@@H]2[C@@H](C)CCCC2(C)C)cc1,6.67,-62.48,246.39399999999995,-246.39399999999995,62.48
23299522,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=CC=C(C)C=C1,Cc1ccc(C(=O)[C@@H]2[C@@H](C)CCCC2(C)C)cc1,-4.62,-130.6,244.37799999999996,-244.37799999999996,130.6
23299523,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=CC=C(F)C=C1,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)c1ccc(F)cc1,-4.8,-105.0,248.34099999999998,-248.34099999999998,105.0
23299528,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1=CC=C(C=C1)C#N,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)c1ccc(C#N)cc1,12.5,-62.21,255.361,-255.361,62.21
23299530,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1CCCCC1,C[C@H]1CCCC(C)(C)[C@@H]1C(=O)C1CCCCC1,-90.0,76.9,236.39899999999992,236.39899999999992,76.9
23299533,[H][C@@]1([C@H](O)C2=CC=C(F)C=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)c1ccc(F)cc1,7.37,-44.16,250.357,-250.357,44.16
23299536,[H][C@@]1([C@@H](O)C2=CC=C(F)C=C2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@@H](O)c1ccc(F)cc1,26.0,129.61,250.357,250.357,129.61
23299554,[H][C@@]1([C@H](O)C2CCCCC2)[C@@H](C)CCCC1(C)C,C[C@H]1CCCC(C)(C)[C@@H]1[C@H](O)C1CCCCC1,4.07,-25.21,238.41499999999994,-238.41499999999994,25.21
23358709,CCOC(=O)C1=CC(=CC=C1)[C@H](C)C#N,CCOC(=O)c1cccc([C@H](C)C#N)c1,-18.0,15.95,203.24099999999999,203.24099999999999,15.95
23358712,C[C@H](C#N)C1=C(C)C=C(C)C=C1C,Cc1cc(C)c([C@H](C)C#N)c(C)c1,-48.0,-47.07,173.259,-173.259,47.07
23358713,C[C@H](C#N)C1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C,C[C@H](C#N)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,-17.0,-17.74,243.39399999999998,-243.39399999999998,17.74
23358714,C[C@H](C#N)C1=CC=CS1,C[C@H](C#N)c1cccs1,-6.0,-56.78,137.20699999999997,-137.20699999999997,56.78
23358715,C[C@H](C#N)C1=CSC=C1,C[C@H](C#N)c1ccsc1,-8.0,7.08,137.207,137.207,7.08
23358717,CC[C@H](C#N)C1=C(C)C=C(C)C=C1C,CC[C@H](C#N)c1c(C)cc(C)cc1C,-41.0,-35.52,187.28599999999997,-187.28599999999997,35.52
23358718,CC[C@H](C#N)C1=CC=CS1,CC[C@H](C#N)c1cccs1,-21.0,13.08,151.23399999999998,151.23399999999998,13.08
23358719,CCC[C@H](C#N)C1=C(C)C=C(C)C=C1C,CCC[C@H](C#N)c1c(C)cc(C)cc1C,-46.0,-37.38,201.313,-201.313,37.38
23358721,CC1=CC(C)=C([C@@H](C#N)C2CCCC2)C(C)=C1,Cc1cc(C)c([C@@H](C#N)C2CCCC2)c(C)c1,-56.0,-46.91,227.35099999999994,-227.35099999999994,46.91
23358722,C[C@H](C#N)C12CC3CC(CC(C3)C1)C2,C[C@H](C#N)C12CC3CC(CC(C3)C1)C2,8.0,7.43,189.30199999999994,189.30199999999994,7.43
23358769,COC1=C(C=CC=C1)[C@H](C)C#N,COc1ccccc1[C@H](C)C#N,-26.0,-71.09,161.20399999999998,-161.20399999999998,71.09
23358771,C[C@H](C#N)C1=C(Cl)C=CC=C1Cl,C[C@H](C#N)c1c(Cl)cccc1Cl,-35.0,-43.59,200.068,-200.068,43.59
23358772,C[C@H](C#N)C1=CC(Cl)=CC=C1,C[C@H](C#N)c1cccc(Cl)c1,-23.0,14.12,165.623,165.623,14.12
23358773,C[C@H](C#N)C1=CC(Br)=CC=C1,C[C@H](C#N)c1cccc(Br)c1,-17.0,20.34,210.07399999999996,210.07399999999996,20.34
23367408,CC[Si](CC)(CC)O[C@H](C)CCC=O,CC[Si](CC)(CC)O[C@H](C)CCC=O,-13.2,-59.82,216.39699999999996,-216.39699999999996,59.82
23400715,COC1=CC=C(O[C@@H](C=C)C2CCCC2)C=C1,C=C[C@H](Oc1ccc(OC)cc1)C1CCCC1,10.5,158.63,232.32299999999995,232.32299999999995,158.63
23400718,COC1=CC=C(O[C@H](CCCC=C)C=C)C=C1,C=CCCC[C@H](C=C)Oc1ccc(OC)cc1,-3.4,59.62,232.32299999999998,232.32299999999998,59.62
23400721,COC1=CC=C(O[C@@H](C=C)\C=C\C)C=C1,C=C[C@@H](/C=C/C)Oc1ccc(OC)cc1,-10.8,114.23,204.26899999999998,204.26899999999998,114.23
23400727,CCC(CC)[C@@H](OC1=CC=C(OC)C=C1)C=C,C=C[C@H](Oc1ccc(OC)cc1)C(CC)CC,-10.0,126.92,234.33899999999997,234.33899999999997,126.92
23400728,COC1=CC=C(O[C@@H](C=C)C(C)(C)C)C=C1,C=C[C@H](Oc1ccc(OC)cc1)C(C)(C)C,-76.0,90.45,220.31199999999998,220.31199999999998,90.45
23411225,CCC[C@@H](N[C@H](CO)C1=CC=CC=C1)C#N,CCC[C@H](C#N)N[C@H](CO)c1ccccc1,157.37,-9.94,218.30000000000004,-218.30000000000004,9.94
23414488,CCOC(=O)[C@H](O)[C@@H](O)CCC=C,C=CCC[C@H](O)[C@@H](O)C(=O)OCC,-14.3,-247.38,188.22299999999993,-188.22299999999993,247.38
23422201,C[C@H](O)CCCC(=O)SCCNC(C)=O,CC(=O)NCCSC(=O)CCC[C@H](C)O,10.0,277.13,233.33299999999997,233.33299999999997,277.13
23425396,[H][C@]12NC(=O)O[C@]1([H])C1=C(C=C2)C=C2OCOC2=C1,O=C1N[C@@H]2C=Cc3cc4c(cc3[C@H]2O1)OCO4,-314.9,-364.36,231.20699999999997,-231.20699999999997,364.36
23428882,CCOC(=O)OC\C=C\C[C@@H](O)CC(C)C,CCOC(=O)OC/C=C/C[C@@H](O)CC(C)C,-54.2,-26.09,230.30399999999997,-230.30399999999997,26.09
23428883,CCOC(=O)OC\C=C\C[C@@H](O)C(C)C,CCOC(=O)OC/C=C/C[C@@H](O)C(C)C,-16.8,-31.81,216.277,-216.277,31.81
23428884,CCOC(=O)OC\C=C\C[C@@H](O)C(CC)CC,CCOC(=O)OC/C=C/C[C@@H](O)C(CC)CC,-31.4,-67.37,244.33099999999996,-244.33099999999996,67.37
23428886,CCOC(=O)OC\C=C\C[C@@H](O)C(C)(C)C,CCOC(=O)OC/C=C/C[C@@H](O)C(C)(C)C,26.7,14.9,230.30399999999997,230.30399999999997,14.9
23428906,CCOC(=O)OC[C@H](C=C)C(C)(C)O,C=C[C@@H](COC(=O)OCC)C(C)(C)O,-18.0,-131.85,202.24999999999997,-202.24999999999997,131.85
23431036,CCOC(=O)C(=[N]#N)[C@@H](O)CC\C=C/CC,CC/C=C\CC[C@H](O)C(=[N+]=[N-])C(=O)OCC,-8.53,31.71,226.27599999999995,226.27599999999995,31.71
23439748,COC1=CC=C(O[C@H](C[C@@H](O)C(C)C)C=C)C=C1,C=C[C@@H](C[C@@H](O)C(C)C)Oc1ccc(OC)cc1,-21.6,-108.14,250.33799999999997,-250.33799999999997,108.14
23439750,COC1=CC=C(O[C@H](C[C@H](O)C(C)C)C=C)C=C1,C=C[C@@H](C[C@H](O)C(C)C)Oc1ccc(OC)cc1,23.5,-164.65,250.33799999999997,-250.33799999999997,164.65
23473065,CCOC(=O)C[C@H]1CCC[C@H](O)[C@@H]1N(=O)=O,CCOC(=O)C[C@H]1CCC[C@H](O)[C@@H]1[N+](=O)[O-],42.0,50.25,231.248,231.248,50.25
23473066,CCOC(=O)C[C@H]1CCC[C@@H](O)[C@@H]1N(=O)=O,CCOC(=O)C[C@H]1CCC[C@@H](O)[C@@H]1[N+](=O)[O-],11.0,85.17,231.248,231.248,85.17
23473069,COC(=O)C[C@H]1CCC[C@@H](O)[C@@H]1N(=O)=O,COC(=O)C[C@H]1CCC[C@@H](O)[C@@H]1[N+](=O)[O-],0.4,51.79,217.221,217.221,51.79
23473075,CCOC(=O)C[C@H]1COC[C@@H](O)[C@@H]1N(=O)=O,CCOC(=O)C[C@H]1COC[C@@H](O)[C@@H]1[N+](=O)[O-],9.0,25.38,233.22,233.22,25.38
23473095,[H][C@@]12NC(=O)[C@H](C)[C@@]1(C)CCC[C@H]2O,C[C@H]1C(=O)N[C@H]2[C@H](O)CCC[C@]12C,-93.0,67.92,183.25099999999992,183.25099999999992,67.92
23485690,[H][C@]1(CO1)[C@@H](Cl)CCCCCCCCC,CCCCCCCCC[C@H](Cl)[C@@H]1CO1,-2.4,-189.36,218.768,-218.768,189.36
23490557,CC(C)(C)O[C@H](CCCO)C1=CC=CC=C1,CC(C)(C)O[C@H](CCCO)c1ccccc1,58.4,32.13,222.328,222.328,32.13
23490715,COC1=CC=C(O[C@@H](C=C)C2CCCCC2)C=C1,C=C[C@H](Oc1ccc(OC)cc1)C1CCCCC1,-74.4,170.65,246.34999999999994,246.34999999999994,170.65
23503490,CC(C)C[C@H]1OCC(C)(C)O1,CC(C)C[C@H]1OCC(C)(C)O1,-13.4,57.63,158.24099999999999,158.24099999999999,57.63
23503492,CC1(C)CO[C@H](CCC2=CC=CC=C2)O1,CC1(C)CO[C@H](CCc2ccccc2)O1,11.2,-215.35,206.28500000000003,-206.28500000000003,215.35
23503493,CCC(CC)[C@H]1OCC(C)(C)O1,CCC(CC)[C@H]1OCC(C)(C)O1,-11.4,-7.1,172.26799999999997,-172.26799999999997,7.1
23503494,CC1(C)CO[C@@H](O1)C1=CC=CC=C1,CC1(C)CO[C@H](c2ccccc2)O1,3.4,-21.97,178.231,-178.231,21.97
