run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,arch,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,classification,embedding_specs,distance_emb_dim,internal_weights
xg2o56kz,cv10-HS_LS_same_fold-OctaFull_emb-LUMO-inv-noH-ns48-d64-l3-vector-node,512,0.662745475769043,0.336460679769516,0.24323397874832153,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/8_test_indices.txt,node,0.1,True,vector,0.8004,torchchem_v1,1e-05,25,3,LUMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
ojyoeypa,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns48-d48-l3-vector_masked-both,512,0.47537940740585327,0.32161006331443787,0.30797672271728516,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/1_test_indices.txt,both,0.1,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",48,False
mpe17ng5,cv10-HS_LS_same_fold-OctaFull_emb-LUMO-inv-noH-ns48-d64-l3-vector-node,463,0.5269378423690796,0.33013203740119934,0.2524076998233795,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/6_test_indices.txt,node,0.1,True,vector,0.8004,torchchem_v1,1e-05,25,3,LUMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
kkbdpriv,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns64-d32-l2-vector-node,330,0.5388502478599548,0.3572690188884735,0.31700724363327026,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/8_test_indices.txt,node,0.0,True,vector,0.8004,torchchem_v1,1e-05,25,2,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
ctkh0ibw,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns64-d32-l2-vector-node,273,0.5437199473381042,0.37263375520706177,0.31565698981285095,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/4_test_indices.txt,node,0.0,True,vector,0.7995,torchchem_v1,1e-05,25,2,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
bpc6c9yi,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns48-d48-l3-vector_masked-both,434,0.52837735414505,0.3423953354358673,0.3200182616710663,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/0_test_indices.txt,both,0.1,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",48,False
zw2mqv49,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns48-d48-l3-vector_masked-both,427,0.49066081643104553,0.3197075128555298,0.31799665093421936,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/9_test_indices.txt,both,0.1,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",48,False
ypsebgfr,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,347,0.497456431388855,0.2636798918247223,0.21452298760414124,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/7_test_indices.txt,node,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
xhwrhvdb,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,512,0.4198380708694458,0.2803036868572235,0.2488831132650375,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/6_test_indices.txt,node,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
w2j18xai,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,512,0.43750059604644775,0.2651035189628601,0.23110857605934143,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/9_test_indices.txt,node,0.05,True,vector,0.8004,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
tpeusw9w,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,469,0.44270291924476624,0.27011239528656006,0.20994476974010468,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/3_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
sk45ac7e,cv10-HS_LS_same_fold-OctaFull_emb-LUMO-inv-noH-ns48-d64-l3-vector-node,512,0.5221646428108215,0.3128874599933624,0.2681733965873718,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/0_test_indices.txt,node,0.1,True,vector,0.7995,torchchem_v1,1e-05,25,3,LUMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
r4nx7nsl,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,366,0.32149285078048706,0.23257777094841003,0.2275281697511673,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/4_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
ohhpfnkw,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns48-d48-l3-vector_masked-both,502,0.5088277459144592,0.3477250039577484,0.2969353199005127,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/8_test_indices.txt,both,0.1,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",48,False
njb5rxne,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,463,0.39913931488990784,0.23780372738838196,0.21355308592319489,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/1_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
myk9s534,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns64-d32-l2-vector-node,404,0.5099997520446777,0.3300376534461975,0.30572718381881714,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/0_test_indices.txt,node,0.0,True,vector,0.7995,torchchem_v1,1e-05,25,2,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
ew7avovo,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,424,0.4352528154850006,0.28487950563430786,0.22955167293548584,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/5_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
ehzc1ldi,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,446,0.5130400061607361,0.28053581714630127,0.22196148335933685,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/2_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
85azgdsj,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns64-d32-l2-vector-node,469,0.49823740124702454,0.33307939767837524,0.3188341557979584,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/1_test_indices.txt,node,0.0,True,vector,0.7995,torchchem_v1,1e-05,25,2,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
4ddmf2qn,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,386,0.43423980474472046,0.2694481611251831,0.21006600558757785,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/0_test_indices.txt,node,0.0,True,vector_masked,0.7995,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
g2lsovtn,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,512,0.4855279922485352,0.29142045974731445,0.2320939302444458,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/5_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
8o21ci0q,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,470,0.3724949359893799,0.2592103183269501,0.22803132236003876,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/6_test_indices.txt,node,0.05,True,vector,0.8004,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
6zy8g0q6,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,459,0.44071513414382935,0.2657528221607208,0.2129926234483719,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/8_test_indices.txt,node,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
6b7w31e8,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,335,0.4101389050483704,0.26660019159317017,0.2370697557926178,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/9_test_indices.txt,node,0.0,True,vector_masked,0.8004,torchchem_v1,1e-05,10,3,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
1zhqe65h,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,512,0.6725187301635742,0.2502007484436035,0.19455865025520325,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/4_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
tj4fsflz,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,512,0.4376501441001892,0.25075823068618774,0.19268681108951569,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/2_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
bio6wyut,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,426,0.40347179770469666,0.25145626068115234,0.2191409170627594,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/0_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
ggdhfeit,cv10-HS_LS_same_fold-OctaFull_emb-HOMO-inv-noH-ns64-d64-l2-vector-node,512,0.3923956751823426,0.23954680562019348,0.2080102115869522,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/1_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",64,False
d25xi8dv,cv10-HS_LS_same_fold-OctaFull_emb-gap-inv-noH-ns64-d32-l2-vector-node,349,0.5561550259590149,0.3478708565235138,0.3221464455127716,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/9_test_indices.txt,node,0.0,True,vector,0.8004,torchchem_v1,1e-05,25,2,gap,False,"{""multiplicity"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":101,""offset"":0},""total_charge"":{""type"":""categorical"",""per"":""graph"",""in_dim"":1,""emb_dim"":1024,""num_classes"":201,""offset"":100}}",32,False
xgix88qj,cv10-random-OctaFull-gap-inv-noH-ns64-d32-l2-vector-node,308,0.6840898394584656,0.4844762086868286,0.4172492027282715,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/0_test_indices.txt,node,0.0,True,vector,0.7995,torchchem_v1,1e-05,25,2,gap,False,,32,
mybhrmgx,cv10-random-OctaFull-HOMO-inv-noH-ns64-d64-l2-vector-node,509,1.4212076663970947,0.7918996810913086,0.5800455808639526,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/7_test_indices.txt,node,0.05,True,vector,0.8,torchchem_v1,1e-05,10,2,HOMO,False,,64,
hcr7rvrc,cv10-random-OctaFull-gap-inv-noH-ns64-d32-l2-vector-node,350,0.6851561069488525,0.4816533923149109,0.4346174895763397,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/9_test_indices.txt,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,2,gap,False,,32,
duuxrp7u,cv10-random-OctaFull-gap-inv-noH-ns64-d32-l2-vector-node,496,0.6321448087692261,0.4260740578174591,0.4307097196578979,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/5_test_indices.txt,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,2,gap,False,,32,
7dxytg9t,cv10-HS_LS_same_fold-OctaFull-HOMO-inv-noH-ns64-d64-l2-vector-node,503,2.0413780212402344,1.1378673315048218,0.6093620657920837,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/3_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,,64,
6t8zc8x0,cv10-random-OctaFull-HOMO-inv-noH-ns64-d64-l2-vector-node,512,1.3645128011703491,0.7519521713256836,0.7017824649810791,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/3_test_indices.txt,node,0.05,True,vector,0.8,torchchem_v1,1e-05,10,2,HOMO,False,,64,
2js7s3b4,cv10-random-OctaFull-gap-inv-noH-ns64-d32-l2-vector-node,408,0.6725145578384399,0.45486387610435486,0.4160660207271576,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/4_test_indices.txt,node,0.0,True,vector,0.8,torchchem_v1,1e-05,25,2,gap,False,,32,
t3elpykm,cv10-HS_LS_same_fold-OctaFull-HOMO-inv-noH-ns64-d64-l2-vector-node,415,1.7103828191757202,0.9208598136901855,0.6475759148597717,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/HS_LS_same_fold_3612/5_test_indices.txt,node,0.05,True,vector,0.7995,torchchem_v1,1e-05,10,2,HOMO,False,,64,
udjjuoi9,train_valid-OctaFull-LUMO-inv-noH-ns64-d64-l3-vector_masked-node,512,2.3236207962036133,1.4136371612548828,0.992787778377533,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,node,0.05,True,vector_masked,0.599,torchchem_v1,1e-05,50,3,LUMO,False,,64,
n7w2mn9g,train_valid-OctaFull-LUMO-inv-noH-ns48-d64-l3-vector-node,512,2.643683910369873,1.6909868717193604,0.8467159867286682,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,node,0.1,True,vector,0.599,torchchem_v1,1e-05,25,3,LUMO,False,,64,
qi08pqul,train_valid-OctaFull-HOMO-inv-noH-ns64-d64-l3-vector_masked-node,380,2.1264278888702393,1.3664724826812744,0.9382190704345704,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,node,0.0,True,vector_masked,0.599,torchchem_v1,1e-05,10,3,HOMO,False,,64,
p198a2sv,train_valid-OctaFull-HOMO-inv-noH-ns64-d64-l2-vector-node,512,3.088339567184448,1.8961838483810425,0.6918255090713501,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,node,0.05,True,vector,0.599,torchchem_v1,1e-05,10,2,HOMO,False,,64,
rdiqmhj7,train_valid-OctaFull-gap-inv-noH-ns48-d48-l3-vector_masked-both,447,0.825038731098175,0.5665007829666138,0.4937490224838257,0.001,48,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,both,0.1,True,vector_masked,0.599,torchchem_v1,1e-05,10,3,gap,False,,48,
x5woqqdl,train_valid-OctaFull-gap-inv-noH-ns64-d32-l2-vector-node,452,0.8310375809669495,0.5999385118484497,0.46689489483833313,0.001,64,0,True,normal,123,2.5,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/train_valid_3612/0_test_indices.txt,node,0.0,True,vector,0.599,torchchem_v1,1e-05,25,2,gap,False,,32,
2yohfyqe,cv10-random-OctaFull-LUMO-inv-noH-ns64-d64-l3-vector_masked-node,493,1.867082357406616,1.0295921564102173,0.9490486979484558,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/9_test_indices.txt,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,LUMO,False,,64,
octmd4f4,cv10-random-OctaFull-LUMO-inv-noH-ns64-d64-l3-vector_masked-node,512,1.678235650062561,0.9195592403411864,0.8377060890197754,0.001,64,0,True,normal,123,5.0,data/kulik/dataloader_kulik.py:OctaFull,torchchem_v1,default,test:data/kulik/OctaKulik-splits/random_3612/8_test_indices.txt,node,0.05,True,vector_masked,0.8,torchchem_v1,1e-05,50,3,LUMO,False,,64,
