run_id,name,epoch,test_rmse,test_score,val_score_best,lr,n_s,n_v,noH,arch,seed,radius,dataset,features,geometry,splitter,sum_mode,dropout_p,invariant,graph_mode,train_frac,graph_method,weight_decay,max_neighbors,n_conv_layers,target_column,classification,embedding_specs,distance_emb_dim,internal_weights
gl9nfska,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,512,6.029673457914741,4.301838770704162,3.075972876128886,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,both,0.0,True,energy,0.8,torchchem_v1,1e-05,50,3,Polarizability,,,32,
87ea9go3,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,512,13.940114596621626,5.224633883692504,3.037484214849016,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,both,0.0,True,energy,0.8,torchchem_v1,1e-05,50,3,Polarizability,,,32,
pmlgcp47,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,227,24.139166726194976,8.124779951282648,6.717041695772444,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,both,0.0,True,energy,0.8,torchchem_v1,1e-05,50,3,Polarizability,,,32,
zrovrw29,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,487,18.18678993702564,6.828517628339093,5.792552577634065,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,both,0.0,True,energy,0.8,torchchem_v1,1e-05,50,3,Polarizability,,,32,
h6krv6s2,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,512,20.006612549496637,6.14166842822033,2.738457195944063,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,both,0.0,True,energy,0.798,torchchem_v1,1e-05,50,3,Polarizability,,,32,
1ws6o1w4,cv10-tmSCO-Polarizability-inv-noH-ns48-d32-l3-energy-both,433,13.371834352997308,5.0809359463626365,4.453716673256531,0.001,48,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,both,0.0,True,energy,0.8,torchchem_v1,1e-05,50,3,Polarizability,,,32,
2137jihd,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,495,0.13258566200240565,0.0700873742595628,0.06480920211566103,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
xzwy1u4k,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,438,0.1474569978025007,0.0758984463011974,0.05892909848233466,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
8oqd1aso,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,260,0.11344512558591932,0.0675216479731385,0.06431684763242802,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
g3viw6mn,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,397,0.1549862164975929,0.07210221644922322,0.061917551055818566,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
xpv3s8r1,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,512,0.0948312298514431,0.06250458992394692,0.05531035299089694,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
xglu62rc,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,423,0.07709598487706179,0.0510332864658092,0.062274490715798485,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_4_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
4vus20hp,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,498,0.08593916420477826,0.05295383860829396,0.06190871549188456,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_3_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
8a1f2otz,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,410,0.1113234423294915,0.06940362788910488,0.061327073202922515,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_2_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
n4atq0qv,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,309,0.1276703948816624,0.07620790695003413,0.060913587013320745,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_1_test_indices.npy,node,0.0,True,vector_masked,0.8,torchchem_v1,0.001,10,3,Metal_q,,,32,
g3qu1x6b,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,451,0.0965205039049303,0.05912836213012391,0.07266568366770287,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_9_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
0279sxfb,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-vector_masked-node,479,0.14272936887580157,0.08112674265154471,0.05577326771436225,0.0005,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_0_test_indices.npy,node,0.0,True,vector_masked,0.798,torchchem_v1,0.001,10,3,Metal_q,,,32,
t3lcd14w,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,428,0.1080123537082101,0.05831089104089067,0.08024846470467621,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_7_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
mlk02n7n,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,512,0.09973821634584586,0.06038067227169656,0.06595565177159651,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_8_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
edn098e8,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,512,0.19459156586220844,0.0861634634777385,0.07690591110304104,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_6_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
t2sn0h6p,cv10-tmSCO-Metal_q-inv-noH-ns64-d32-l3-energy-node,374,0.12777485705389946,0.07645320540329505,0.07615932409315236,0.001,64,0,True,,123,2.5,data/kulik/dataloader_kulik.py:tmSCO,torchchem_v1,xtb,test:data/kulik/tmSCO-splits/tmSCO_5_test_indices.npy,node,0.1,True,energy,0.8,torchchem_v1,0.0001,50,3,Metal_q,,,32,
